sample_binID	binner	pass.MIMAG_medium	pass.MIMAG_high	pass.GUNC	pass.Polyrate	GTDBlineage	SGBtype	SGBlineage	checkM.genome_size	checkM.GC	GUNC.n_contigs	checkM.N50_contigs	checkM.coding_density	meanCov	breadth	checkM.lineage	checkM.completeness	checkM.contamination	checkM.strain_heterogeneity	checkM2.completeness	checkM2.contamination	GUNC.divergence_level	GUNC.CSS	GUNC.contamination_portion	polyrate
CMC035.B-metaspades_074	binsAB	True	False	True	False	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_F;s__Olsenella_F sp001189515	kSGB_14348	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_sp_oral_taxon_807|t__SGB14348	887714	61.8000	181	5704	87.4800	209.6508	0.9995	p__Actinobacteria (UID2112)	51.2800	0.0000	0.0000	44.7800	0.1300	kingdom	0.0000	0.0000	0.0050
CMC035.B-metaspades_075	binsA	True	True	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp905372525	uSGB_2038	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__GGB1472|s__GGB1472_SGB2038|t__SGB2038	2313343	55.8000	28	162127	84.9800	43.1857	0.9998	f__Porphyromonadaceae (UID2622)	94.1200	0.0000	0.0000	93.4200	0.0200	genus	0.2200	0.0300	0.0003
CMC035.B-metaspades_076	binsB	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAKAHY01;s__	uSGB_4477	k__Bacteria|p__Firmicutes|c__CFGB1396|o__OFGB1396|f__FGB1396|g__GGB3389|s__GGB3389_SGB4477|t__SGB4477	1731875	39.4000	209	11444	93.5300	11.2105	0.9993	o__Clostridiales (UID1226)	82.4800	0.6400	100.0000	75.3700	0.2400	genus	0.1600	0.7500	0.0001
CMC035.B-metaspades_077	binsC	True	False	True	True	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__;s__	uSGB_26545	k__Bacteria|p__Synergistetes|c__CFGB6188|o__OFGB6188|f__FGB6188|g__GGB17919|s__GGB17919_SGB26545|t__SGB26545	1226557	57.7000	359	4245	90.9000	5.3928	0.9964	k__Bacteria (UID209)	76.4300	0.3100	50.0000	57.2300	1.9400	phylum	0.1400	0.1200	0.0001
CMC035.B-metaspades_078	binsC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Stomatobaculum;s__	kSGB_5268	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_naviforme|t__SGB5268	1824653	54.9000	582	3689	89.0200	4.7958	0.9871	o__Clostridiales (UID1226)	87.1600	1.9000	33.3300	76.3000	1.4600	genus	0.2900	0.3900	0.0005
CMC035.B-metaspades_079	binsA	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__JAAYOA01;s__	uSGB_53709	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__GGB38134|s__GGB38134_SGB53709|t__SGB53709	2194747	56.6000	49	63623	90.1800	14.7020	0.9994	o__Clostridiales (UID1120)	98.5800	0.7100	0.0000	92.4700	1.2900	genus	0.0900	0.6400	0.0000
CMC035.B-metaspades_080	binsAC	True	True	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Lautropia;s__Lautropia mirabilis	kSGB_13165	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_mirabilis|t__SGB13165	3142135	65.5000	79	55750	87.4700	32.5519	0.9992	p__Proteobacteria (UID3887)	97.4300	0.7700	100.0000	98.6200	0.0800	class	0.1600	0.0200	0.0002
CMC035.B-metaspades_081	binsBC	True	True	True	True	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus geminatus	kSGB_5870	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Anaeroglobus|s__Anaeroglobus_geminatus|t__SGB5870	1612015	49.2000	64	33609	89.8200	55.4234	0.9995	o__Selenomonadales (UID1024)	98.6000	0.0700	0.0000	89.2800	0.0600	genus	0.0100	0.1700	0.0017
CMC035.B-metaspades_082	binsC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__	uSGB_2191	k__Bacteria|p__Bacteroidetes|c__CFGB648|o__OFGB648|f__FGB648|g__GGB1596|s__GGB1596_SGB2191|t__SGB2191	1673211	55.2000	552	3612	93.8900	4.9763	0.9967	p__Bacteroidetes (UID2605)	77.8300	1.8100	42.8600	68.3900	6.0300	family	0.2900	0.2300	0.0001
CMC035.B-metaspades_083	binsAC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga leadbetteri	kSGB_2495	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_leadbetteri|t__SGB2495	2181614	40.7000	226	12317	91.7100	20.8540	0.9991	p__Bacteroidetes (UID2605)	87.2400	1.9000	25.0000	85.4800	2.6700	kingdom	0.0000	0.0000	0.0016
CMC035.B-metaspades_084	binsAC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hornefia;s__Hornefia minuta	kSGB_3932	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_minutum|t__SGB3932	1736113	46.0000	29	89875	88.9000	107.2793	1.0000	o__Clostridiales (UID1120)	96.8100	0.3500	0.0000	95.6700	0.0500	genus	0.0900	0.2400	0.0002
CMC035.B-metaspades_085	binsBC	True	True	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;s__Cardiobacterium hominis	kSGB_9418	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_hominis|t__SGB9418	2236025	59.8000	83	33986	89.8000	16.8169	0.9993	c__Gammaproteobacteria (UID4201)	94.3300	0.0000	0.0000	91.9300	0.1800	class	0.1500	0.0400	0.0002
CMC035.B-metaspades_086	binsB	False	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__Lachnoanaerobaculum saburreum	kSGB_4481	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum|t__SGB4481	851746	37.8000	320	2823	95.4300	6.5075	0.9963	o__Clostridiales (UID1226)	48.7800	0.0000	0.0000	44.0300	0.7100	genus	0.2500	0.0900	0.0016
CMC035.B-metaspades_087	binsBC	True	False	True	True	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Pyramidobacter;s__Pyramidobacter piscolens	kSGB_15497	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter|s__Pyramidobacter_piscolens|t__SGB15497	1919057	60.7000	300	8302	87.9200	10.9000	0.9979	k__Bacteria (UID209)	86.4400	0.0000	0.0000	81.8200	2.9900	kingdom	0.0000	0.0000	0.0016
CMC035.B-metaspades_088	binsC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas endodontalis	kSGB_2016	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_endodontalis|t__SGB2016	902047	48.7000	564	1588	91.2500	4.5782	0.9893	f__Porphyromonadaceae (UID2622)	54.1000	1.3100	41.6700	53.8200	1.4700	kingdom	0.0000	0.0000	0.0038
CMC035.B-metaspades_090	binsAB	True	False	True	False	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_C;s__Treponema_C maltophilum	kSGB_3589	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_maltophilum|t__SGB3589	1779944	49.0000	310	6356	91.9400	29.1794	0.9982	f__Spirochaetaceae (UID2535)	81.1200	0.7000	100.0000	84.8000	0.3200	kingdom	0.0000	0.0000	0.0056
CMC035.B-metaspades_091	binsC	True	False	True	True	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__	kSGB_720	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_oralis|t__SGB720	1853099	31.1000	388	6092	88.1400	69.5308	0.9991	p__Euryarchaeota (UID3)	88.1300	0.0000	0.0000	90.5300	0.4800	kingdom	0.0000	0.0000	0.0001
CMC035.B-metaspades_092	binsB	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAJPNN01;s__CAJPNN01 sp905372035	uSGB_3946	k__Bacteria|p__Firmicutes|c__CFGB1207|o__OFGB1207|f__FGB1207|g__GGB2964|s__GGB2964_SGB3946|t__SGB3946	1254495	38.6000	195	8374	91.3600	10.9117	0.9992	o__Clostridiales (UID1120)	87.6400	1.3000	0.0000	91.3800	1.3300	family	0.1700	0.4100	0.0001
CMC035.B-metaspades_093	binsAB	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__	uSGB_65989	k__Bacteria|p__Firmicutes|c__CFGB19489|o__OFGB19489|f__FGB19489|g__GGB47994|s__GGB47994_SGB65989|t__SGB65989	1209144	42.6000	221	6560	91.6300	7.5590	0.9965	f__Lachnospiraceae (UID1255)	64.3900	0.3800	50.0000	66.7200	0.1900	genus	0.2500	0.3200	0.0003
CMC035.B-metaspades_094	binsC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__F0428;s__	uSGB_4476	k__Bacteria|p__Firmicutes|c__CFGB1395|o__OFGB1395|f__FGB1395|g__GGB3388|s__GGB3388_SGB4476|t__SGB4476	1555581	32.8000	545	3366	93.3700	7.6804	0.9980	o__Clostridiales (UID1226)	76.5100	0.2100	0.0000	82.4000	0.8500	family	0.1400	0.2400	0.0001
CMC035.B-metaspades_095	binsAC	True	True	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia dentocariosa	kSGB_16988	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa|t__SGB16988	2155432	53.8000	173	20371	84.2200	68.3717	0.9978	o__Actinomycetales (UID1530)	94.3500	0.0000	0.0000	94.5300	0.2400	kingdom	0.0000	0.0000	0.0032
CMC035.B-metaspades_096	binsBC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catonella;s__Catonella morbi	kSGB_4503	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Catonella|s__Catonella_morbi|t__SGB4503	2593404	37.7000	336	9709	90.3700	12.7833	0.9989	o__Clostridiales (UID1212)	90.4500	1.6800	33.3300	81.8500	0.5100	kingdom	0.0000	0.0000	0.0006
CMC035.B-metaspades_097	binsAC	True	True	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;s__Cardiobacterium sp916618745	uSGB_9415	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_SGB9415|t__SGB9415	2537574	58.3000	39	102385	88.3200	71.3410	0.9996	c__Gammaproteobacteria (UID4201)	96.0900	0.0000	0.0000	87.0800	0.0500	class	0.0400	0.0600	0.0001
CMC035.B-metaspades_098	binsC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces oricola	kSGB_33758	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oricola|t__SGB33758	1975922	68.9000	538	4708	88.8000	13.5417	0.9986	f__Actinomycetaceae (UID1531)	78.8100	0.7500	33.3300	77.5700	0.5200	kingdom	0.0000	0.0000	0.0009
CMC035.B-metaspades_099	binsABC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Johnsonella;s__	uSGB_4474	k__Bacteria|p__Firmicutes|c__CFGB1394|o__OFGB1394|f__FGB1394|g__GGB3386|s__GGB3386_SGB4474|t__SGB4474	1652212	39.4000	197	10945	90.1100	29.7802	0.9991	o__Clostridiales (UID1226)	91.1300	0.9600	0.0000	99.2300	0.0600	kingdom	0.0000	0.0000	0.0011
CMC035.B-metaspades_100	binsB	True	True	True	True	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__;s__	kSGB_33568	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Arabia|s__Arabia_massiliensis|t__SGB33568	2506221	62.8000	125	34816	86.8000	25.0992	0.9994	p__Actinobacteria (UID2112)	97.1800	0.8100	0.0000	94.0300	0.5500	genus	0.0700	0.6000	0.0001
CMC035.B-metaspades_101	binsBC	True	False	True	True	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__CAJPSE01;s__	uSGB_17523	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__GGB10852|s__GGB10852_SGB17523|t__SGB17523	1564041	63.8000	182	11271	87.2500	140.8445	0.9979	k__Bacteria (UID209)	71.6900	1.6900	100.0000	70.6800	0.2800	order	0.3200	0.2100	0.0034
CMC035.B-metaspades_102	binsB	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG100;s__	uSGB_37203	k__Bacteria|p__Firmicutes|c__CFGB8240|o__OFGB8240|f__FGB8240|g__GGB25267|s__GGB25267_SGB37203|t__SGB37203	1233105	43.6000	183	8949	91.3300	8.3044	0.9978	k__Bacteria (UID203)	74.4800	1.7200	100.0000	85.2600	2.2900	family	0.0700	0.6300	0.0006
CMC035.B-metaspades_103	binsABC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_B;s__	kSGB_3936	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_infirmum|t__SGB3936	1607154	49.5000	34	81655	90.6900	34.7794	0.9994	o__Clostridiales (UID1120)	93.2600	0.0000	0.0000	81.8800	0.6700	family	0.1000	0.3600	0.0007
CMC035.B-metaspades_104	binsB	False	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Gallibacter;s__Gallibacter brachus	kSGB_3931	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_brachy|t__SGB3931	793801	38.9000	274	3092	89.6800	5.1161	0.9963	k__Bacteria (UID203)	48.7900	0.6900	0.0000	51.5900	1.4200	kingdom	0.0000	0.0000	0.0002
CMC035.B-metaspades_105	binsAC	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosynbacteraceae;g__Nanosynbacter;s__	uSGB_19908	k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__GGB12798|s__GGB12798_SGB19908|t__SGB19908	875878	47.1000	27	48909	90.9100	77.5222	0.9999	k__Bacteria (UID1453)	62.1100	3.4200	0.0000	92.4100	0.7900	phylum	0.1000	0.1400	0.0002
CMC035.B-metaspades_106	binsAC	True	False	True	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas pasteri	kSGB_2043	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_somerae|t__SGB2043	1355329	57.2000	703	2017	89.7300	11.1210	0.9950	f__Porphyromonadaceae (UID2622)	67.9500	2.7500	90.9100	58.1400	2.9200	kingdom	0.0000	0.0000	0.0090
CMC035.B-metaspades_107	binsC	True	False	False	True	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp003860215	kSGB_29646	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_sp_OH1186_COT_070|t__SGB29646	1413788	60.8000	754	1916	90.8600	4.1142	0.9946	c__Deltaproteobacteria (UID3218)	66.5700	0.1200	0.0000	58.1300	2.0500	genus	0.6300	0.0400	0.0000
CMC035.B-metaspades_108	binsC	True	True	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__RGIG3770;s__	uSGB_35877	k__Bacteria|p__Bacteroidetes|c__CFGB7552|o__OFGB7552|f__FGB7552|g__GGB24086|s__GGB24086_SGB35877|t__SGB35877	2030037	52.5000	348	8127	87.9200	7.5650	0.9972	k__Bacteria (UID2569)	90.7700	0.8100	0.0000	86.9900	0.0400	class	0.0900	0.4400	0.0002
CMC035.B-metaspades_109	binsAC	True	False	True	True	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda;s__Centipeda noxia	kSGB_5884	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_noxia|t__SGB5884	1668042	56.9000	122	21574	91.3900	177.0648	0.9986	f__Veillonellaceae (UID1033)	86.9400	0.6900	100.0000	83.2100	1.2100	kingdom	0.0000	0.0000	0.0029
CMC035.B-metaspades_110	binsC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__	kSGB_3924	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_pumilum|t__SGB3924	588654	43.1000	321	1951	92.3100	4.7798	0.9934	o__Clostridiales (UID1120)	53.3300	0.0000	0.0000	41.6100	0.0600	kingdom	0.0000	0.0000	0.0036
CMC040.B-metaspades_001	binsB	True	False	True	False	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces johnsonii	kSGB_15887	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_johnsonii|t__SGB15887	3135729	68.7000	690	5958	87.7200	123.5880	1.0000	k__Bacteria (UID203)	51.2600	8.9300	50.0000	68.9600	19.8400	kingdom	0.0000	0.0000	0.0119
CMC040.B-metaspades_002	binsABC	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA10027;g__SDRW01;s__	uSGB_19843	k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB4355|o__OFGB4355|f__FGB4355|g__GGB12789|s__GGB12789_SGB19843|t__SGB19843	808867	54.2000	27	51313	90.5800	24.2815	0.9996	k__Bacteria (UID1453)	59.4000	2.1400	33.3300	90.6000	0.2500	class	0.1200	0.0900	0.0012
CMC040.B-metaspades_003	binsBC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces massiliensis	kSGB_15873	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_massiliensis|t__SGB15873	1816770	67.9000	264	5458	86.1700	59.7871	0.9960	f__Actinomycetaceae (UID1531)	56.7700	1.6300	33.3300	56.5200	1.7900	kingdom	0.0000	0.0000	0.0048
CMC040.B-metaspades_004	binsAC	True	True	True	True	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__	uSGB_62949	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_SGB62949|t__SGB62949	1249686	48.7000	168	9623	89.5700	8.4304	0.9976	p__Actinobacteria (UID2112)	91.6400	2.4200	66.6700	81.9100	0.1400	kingdom	0.0000	0.0000	0.0014
CMC040.B-metaspades_005	binsA	False	False	True	False	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	kSGB_15875	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_israelii|t__SGB15875	1160032	71.1000	626	1895	88.5600	19.6905	0.9975	k__Bacteria (UID203)	23.2600	0.0000	0.0000	29.9400	0.5100	kingdom	0.0000	0.0000	0.0078
CMC040.B-metaspades_006	binsC	True	True	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp000318095	kSGB_1464	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Prevotella_sp_oral_taxon_473|t__SGB1464	2489165	46.1000	35	106796	84.9500	48.0800	0.9996	o__Bacteroidales (UID2657)	97.4900	0.7600	0.0000	94.2500	1.7900	genus	0.1000	0.1300	0.0001
CMC040.B-metaspades_007	binsAC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__	uSGB_1470	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1144|s__GGB1144_SGB1470|t__SGB1470	1695178	55.7000	146	14095	86.7900	9.8836	0.9985	o__Bacteroidales (UID2657)	79.3400	1.2400	40.0000	72.9400	1.9500	family	0.0700	0.0300	0.0016
CMC040.B-metaspades_008	binsBC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Johnsonella;s__Johnsonella sp900766185	uSGB_4472	k__Bacteria|p__Firmicutes|c__CFGB1394|o__OFGB1394|f__FGB1394|g__GGB3385|s__GGB3385_SGB4472|t__SGB4472	1300732	37.2000	283	4276	87.3700	51.4746	0.9980	o__Clostridiales (UID1226)	70.1800	0.3200	100.0000	72.7400	0.2400	class	0.2900	0.0300	0.0036
CMC040.B-metaspades_009	binsAC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__F0058;s__F0058 sp000163695	kSGB_1341	k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_oral_taxon_274|t__SGB1341	1133443	43.2000	455	2654	87.8000	14.9513	0.9971	k__Bacteria (UID2569)	55.5700	3.4900	87.5000	53.7300	1.9800	order	0.3800	0.0300	0.0041
CMC040.B-metaspades_010	binsC	True	False	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;s__Cardiobacterium hominis	kSGB_9418	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_hominis|t__SGB9418	2018556	59.8000	406	8549	89.5100	133.2185	0.9994	c__Gammaproteobacteria (UID4201)	81.3600	2.7500	71.4300	85.1300	1.4300	class	0.1700	0.0300	0.0027
CMC040.B-metaspades_011	binsAC	True	False	True	False	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia aeria	kSGB_16987	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_aeria|t__SGB16987	1585237	58.1000	575	2840	85.8700	15.1997	0.9968	o__Actinomycetales (UID1530)	63.4500	5.4100	85.7100	56.5700	1.2600	kingdom	0.0000	0.0000	0.0052
CMC040.B-metaspades_012	binsC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__F0428;s__F0428 sp003043955	kSGB_4479	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_oral_taxon_096|t__SGB4479	1848459	39.9000	92	28899	92.5000	62.7424	0.9998	o__Clostridiales (UID1226)	95.8900	0.0000	0.0000	99.1900	0.1500	class	0.1500	0.0300	0.0001
CMC040.B-metaspades_013	binsABC	True	False	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Lautropia;s__Lautropia dentalis	kSGB_13164	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_sp_KCOM_2505|t__SGB13164	3007022	65.7000	290	8843	83.1700	53.2234	0.9961	p__Proteobacteria (UID3887)	85.1000	1.9100	57.1400	82.1600	1.6500	family	0.2600	0.0600	0.0023
