sample_binID	binner	pass.MIMAG_medium	pass.MIMAG_high	pass.GUNC	pass.Polyrate	GTDBlineage	SGBtype	SGBlineage	checkM.genome_size	checkM.GC	GUNC.n_contigs	checkM.N50_contigs	checkM.coding_density	meanCov	breadth	checkM.lineage	checkM.completeness	checkM.contamination	checkM.strain_heterogeneity	checkM2.completeness	checkM2.contamination	GUNC.divergence_level	GUNC.CSS	GUNC.contamination_portion	polyrate
SRS15300794-megahit_013	binsC	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__DUUL01;g__DUUL01;s__	uSGB_65541	k__Bacteria|p__Firmicutes|c__CFGB42858|o__OFGB42858|f__FGB42858|g__GGB47576|s__GGB47576_SGB65541|t__SGB65541	742943	36.3	125	8810	89.55	11.3286	0.9991	k__Bacteria (UID2495)	81.92	2.35	0.0	93.32	0.46	phylum	0.03	0.26	0.0001
SRS15300794-megahit_014	binsAC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__RUG721;s__	kSGB_33592	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriales_unclassified|g__Coriobacteriales_unclassified|s__Coriobacteriales_bacterium_OH1046|t__SGB33592	1983551	61.6	368	7239	89.24	12.8163	0.9987	p__Actinobacteria (UID2112)	85.84	3.62	13.33	79.19	4.6	phylum	0.15	0.23	0.0002
SRS15300795-megahit_001	binsA	True	False	False	True	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__CAJPSE01;s__	uSGB_17523	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__GGB10852|s__GGB10852_SGB17523|t__SGB17523	876420	64.2	420	2167	88.16	65.35	0.999	k__Bacteria (UID209)	54.93	0.0	0.0	34.84	0.96	order	0.46	0.16	0.0043
SRS15300795-megahit_002	binsC	True	False	True	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp001717545	kSGB_17621	k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolineaceae_unclassified|s__Anaerolineaceae_bacterium_oral_taxon_439|t__SGB17621	2747116	55.0	291	14285	90.98	73.7237	0.9995	k__Bacteria (UID1452)	81.82	3.64	0.0	90.31	2.15	phylum	0.18	0.02	0.0013
SRS15300795-megahit_003	binsABC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__F0058;s__F0058 sp000163695	kSGB_1341	k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_oral_taxon_274|t__SGB1341	875559	43.4	319	2874	89.97	16.179	0.9992	k__Bacteria (UID2569)	53.2	1.25	40.0	55.88	0.57	class	0.16	0.03	0.0036
SRS15300795-megahit_004	binsC	True	True	False	True	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__Desulfobulbus oralis	kSGB_8831	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfobulbus|s__Desulfobulbus_oralis|t__SGB8831	2115327	61.4	452	6176	89.54	24.8189	0.9995	c__Deltaproteobacteria (UID3217)	93.45	1.29	100.0	91.78	1.24	family	0.64	0.15	0.0029
SRS15300795-megahit_005	binsAB	True	False	True	True	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__;s__	kSGB_15505	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Synergistes|s__Synergistes_jonesii|t__SGB15505	1520926	57.2	71	30036	90.21	27.4083	0.9999	k__Bacteria (UID209)	75.5	0.0	0.0	70.82	0.17	class	0.17	0.14	0.0
SRS15300795-megahit_006	binsABC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Johnsonella;s__	uSGB_4474	k__Bacteria|p__Firmicutes|c__CFGB1394|o__OFGB1394|f__FGB1394|g__GGB3386|s__GGB3386_SGB4474|t__SGB4474	1433947	39.5	343	4994	90.65	10.2009	0.9995	o__Clostridiales (UID1226)	85.37	2.23	25.0	86.84	2.42	kingdom	0.0	0.0	0.0007
SRS15300795-megahit_007	binsBC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	uSGB_2054	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella|s__Tannerella_SGB2054|t__SGB2054	2099105	48.6	519	4612	91.8	17.458	0.9993	o__Bacteroidales (UID2621)	80.03	0.92	83.33	77.59	0.02	genus	0.21	0.02	0.0019
SRS15300795-megahit_008	binsAC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RGIG7111;s__	kSGB_22210	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium|s__Desulfomicrobium_orale|t__SGB22210	1395247	43.0	56	40656	87.63	35.1982	0.9993	o__Clostridiales (UID1120)	93.62	0.0	0.0	98.84	0.38	family	0.09	0.62	0.0004
SRS15300795-megahit_009	binsC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium matruchotii	kSGB_17007	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_matruchotii|t__SGB17007	2066234	57.9	794	2972	87.29	22.3154	0.9976	o__Actinomycetales (UID1812)	77.43	3.38	42.86	69.48	2.6	kingdom	0.0	0.0	0.0048
SRS15300795-megahit_010	binsAC	True	True	True	True	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A oralis	kSGB_720	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_oralis|t__SGB720	1923379	28.0	122	21682	87.44	26.5713	0.9997	p__Euryarchaeota (UID3)	100.0	0.4	100.0	99.74	0.93	kingdom	0.0	0.0	0.0001
SRS15300795-megahit_011	binsBC	True	True	True	True	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium;s__Desulfomicrobium orale	kSGB_22210	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium|s__Desulfomicrobium_orale|t__SGB22210	1978196	60.6	367	6647	90.92	21.1564	0.9993	c__Deltaproteobacteria (UID3217)	90.18	1.29	50.0	83.55	2.18	kingdom	0.0	0.0	0.0022
SRS15300795-megahit_012	binsAC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hornefia;s__Hornefia minuta	kSGB_3932	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_minutum|t__SGB3932	1598834	46.3	77	27137	89.02	51.5	1.0	o__Clostridiales (UID1120)	96.81	0.35	0.0	88.06	0.04	genus	0.14	0.24	0.0001
SRS15300795-megahit_013	binsB	True	False	True	True	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__MWCO01;s__	uSGB_54480	k__Bacteria|p__Actinobacteria|c__CFGB13613|o__OFGB13613|f__FGB13613|g__GGB37531|s__GGB37531_SGB54480|t__SGB54480	2703036	59.5	623	4942	87.9	10.6	0.9991	c__Deltaproteobacteria (UID3216)	64.65	0.65	0.0	78.98	3.71	family	0.05	0.42	0.0007
SRS15300795-megahit_014	binsA	False	False	True	True	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanoperiomorbaceae;g__Nanoperiomorbus;s__	uSGB_19801	k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__Candidatus_Saccharibacteria_unclassified|s__Candidatus_Saccharibacteria_unclassified_SGB19801|t__SGB19801	482682	50.6	218	2451	92.45	9.1152	0.9987	k__Bacteria (UID1453)	48.62	2.28	50.0	81.6	2.74	order	0.38	0.11	0.0025
SRS15300795-megahit_015	binsABC	True	True	True	True	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__Endomicrobium;s__	uSGB_25947	k__Bacteria|p__Elusimicrobia|c__CFGB5857|o__OFGB5857|f__FGB5857|g__GGB17334|s__GGB17334_SGB25947|t__SGB25947	1823713	43.3	120	21886	86.48	18.9488	0.9996	k__Bacteria (UID2495)	94.04	0.0	0.0	98.26	0.88	phylum	0.12	0.13	0.0
SRS15300795-megahit_016	binsBC	True	True	False	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__W5053;s__W5053 sp000467935	kSGB_6626	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_unclassified|s__Peptostreptococcaceae_bacterium_oral_taxon_113|t__SGB6626	1854686	37.3	106	30557	88.56	45.734	0.9997	o__Clostridiales (UID1120)	98.43	0.7	100.0	97.89	0.46	family	0.56	0.02	0.0012
SRS15300795-megahit_017	binsAC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Brooklawnia;s__	uSGB_61426	k__Bacteria|p__Actinobacteria|c__CFGB10035|o__OFGB10035|f__FGB10035|g__GGB44049|s__GGB44049_SGB61426|t__SGB61426	1623949	65.6	909	1840	90.07	8.6593	0.9981	o__Actinomycetales (UID1530)	59.82	6.4	52.94	54.92	5.46	order	0.3	0.13	0.0025
SRS15300795-megahit_018	binsC	True	False	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Ottowia;s__Ottowia sp001262075	kSGB_12664	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ottowia|s__Ottowia_sp_Marseille_P4747|t__SGB12664	1288781	63.8	726	1767	84.48	12.3326	0.9986	o__Burkholderiales (UID4000)	51.99	1.59	28.57	52.27	0.11	kingdom	0.0	0.0	0.0023
SRS15300796-megahit_001	binsAB	True	False	True	True	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium;s__Desulfomicrobium orale	kSGB_22210	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium|s__Desulfomicrobium_orale|t__SGB22210	2019652	60.6	395	6313	90.97	14.4162	0.9994	c__Deltaproteobacteria (UID3217)	86.38	1.98	25.0	78.75	2.11	kingdom	0.0	0.0	0.0007
SRS15300796-megahit_002	binsC	True	False	True	False	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium matruchotii	kSGB_17007	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_matruchotii|t__SGB17007	2078210	57.9	831	2839	87.41	13.9812	0.9969	o__Actinomycetales (UID1812)	80.76	2.7	46.15	72.26	2.69	kingdom	0.0	0.0	0.0064
SRS15300796-megahit_003	binsBC	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas;s__Saccharimonas sp905371715	uSGB_19845	k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB4356|o__OFGB4356|f__FGB4356|g__GGB12790|s__GGB12790_SGB19845|t__SGB19845	676924	50.5	94	9381	91.45	29.2734	0.9995	k__Bacteria (UID1453)	54.1	3.51	66.67	83.93	0.57	phylum	0.16	0.1	0.002
SRS15300796-megahit_004	binsAC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hornefia;s__Hornefia minuta	kSGB_3932	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_minutum|t__SGB3932	1716971	45.9	175	15291	88.93	39.0486	0.9994	o__Clostridiales (UID1120)	93.55	1.06	0.0	96.81	1.7	genus	0.21	0.24	0.0021
SRS15300796-megahit_005	binsC	True	False	True	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp001717545	kSGB_17621	k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolineaceae_unclassified|s__Anaerolineaceae_bacterium_oral_taxon_439|t__SGB17621	2884306	55.0	125	50823	90.94	20.8648	0.9997	k__Bacteria (UID1452)	89.09	4.55	16.67	99.36	2.09	phylum	0.24	0.03	0.0008
SRS15300796-megahit_006	binsC	True	False	True	False	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Arachnia;s__Arachnia propionica	kSGB_15897	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Pseudopropionibacterium|s__Pseudopropionibacterium_propionicum|t__SGB15897	1846576	66.8	948	2069	91.88	22.3419	0.9979	o__Actinomycetales (UID1697)	53.23	2.25	55.56	54.11	2.74	genus	0.2	0.02	0.0076
SRS15300796-megahit_007	binsC	True	False	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Ottowia;s__Ottowia sp001262075	kSGB_12664	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ottowia|s__Ottowia_sp_Marseille_P4747|t__SGB12664	2063062	65.0	891	2591	84.24	17.8849	0.9979	o__Burkholderiales (UID4000)	78.9	2.72	44.44	77.94	2.25	kingdom	0.0	0.0	0.0034
SRS15300796-megahit_008	binsABC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_F;s__Olsenella_F sp001189515	kSGB_14348	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_sp_oral_taxon_807|t__SGB14348	2264932	61.5	480	5728	85.57	11.0734	0.9991	p__Actinobacteria (UID2112)	89.85	3.58	0.0	79.77	4.51	order	0.27	0.02	0.0017
SRS15300796-megahit_009	binsC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__F0058;s__F0058 sp000163695	kSGB_1341	k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_oral_taxon_274|t__SGB1341	1291021	44.4	630	2179	90.52	12.6526	0.9982	k__Bacteria (UID2569)	73.97	0.27	0.0	72.82	0.91	order	0.1	0.03	0.0035
SRS15300796-megahit_010	binsC	True	False	False	True	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__Desulfobulbus oralis	kSGB_8831	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfobulbus|s__Desulfobulbus_oralis|t__SGB8831	1180752	61.6	686	1766	89.67	7.3167	0.9985	c__Deltaproteobacteria (UID3217)	54.12	0.6	0.0	45.43	1.14	genus	0.57	0.16	0.0007
SRS15300797-megahit_001	binsC	True	False	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Ottowia;s__Ottowia sp001262075	kSGB_12664	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ottowia|s__Ottowia_sp_Marseille_P4747|t__SGB12664	1481742	64.7	876	1741	84.85	18.7569	0.9971	o__Burkholderiales (UID4000)	52.71	2.25	42.86	51.65	2.06	kingdom	0.0	0.0	0.0034
SRS15300797-megahit_002	binsAC	True	False	True	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp001717545	kSGB_17621	k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolineaceae_unclassified|s__Anaerolineaceae_bacterium_oral_taxon_439|t__SGB17621	1552028	56.4	905	1777	90.6	9.9333	0.9984	k__Bacteria (UID1452)	50.27	4.2	42.86	58.78	2.2	kingdom	0.0	0.0	0.0035
SRS15300799-megahit_001	binsABC	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosynbacteraceae;g__Nanosynbacter;s__	uSGB_19908	k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__GGB12798|s__GGB12798_SGB19908|t__SGB19908	780075	47.5	135	7014	91.98	12.8674	0.9998	k__Bacteria (UID1452)	57.72	2.31	0.0	83.84	4.32	genus	0.18	0.03	0.0004
SRS15300800-megahit_001	binsA	True	False	True	True	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__;s__	kSGB_33599	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium|s__Fretibacterium_sp_OH1220_COT_178|t__SGB33599	1850958	57.5	28	170534	90.07	81.9793	0.9999	k__Bacteria (UID209)	77.97	0.0	0.0	76.62	0.09	class	0.09	0.14	0.0001
SRS15300800-megahit_002	binsABC	True	True	True	True	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__	kSGB_720	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_oralis|t__SGB720	1982344	30.8	67	62875	87.0	171.4731	0.9999	p__Euryarchaeota (UID3)	96.8	2.4	33.33	95.86	0.79	kingdom	0.0	0.0	0.0001
SRS15300800-megahit_003	binsAB	True	True	True	True	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__;s__	kSGB_33563	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_timonensis|t__SGB33563	2568198	62.3	133	29210	86.31	21.209	0.9999	p__Actinobacteria (UID2112)	97.45	0.0	0.0	91.36	0.6	phylum	0.13	0.1	0.0
SRS15300800-megahit_004	binsABC	True	True	True	True	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__CAJPSE01;s__	kSGB_33599	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium|s__Fretibacterium_sp_OH1220_COT_178|t__SGB33599	2675406	62.2	125	34863	89.58	23.7024	0.9998	k__Bacteria (UID209)	99.15	0.0	0.0	97.97	2.82	order	0.18	0.2	0.0001
SRS15300800-megahit_005	binsA	True	True	True	True	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A oralis	kSGB_720	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_oralis|t__SGB720	1899081	27.8	119	27963	86.71	115.7815	0.9998	p__Euryarchaeota (UID3)	96.0	0.0	0.0	93.95	1.18	kingdom	0.0	0.0	0.0001
SRS15300800-megahit_006	binsABC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RGIG7111;s__	kSGB_3920	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_timidum|t__SGB3920	1316093	42.9	31	73550	87.88	48.8871	0.9999	o__Clostridiales (UID1120)	94.33	1.42	33.33	99.86	0.28	family	0.05	0.6	0.0
SRS15300800-megahit_007	binsC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG100;s__	kSGB_6626	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_unclassified|s__Peptostreptococcaceae_bacterium_oral_taxon_113|t__SGB6626	1023144	43.6	423	2700	91.78	9.1856	0.9994	o__Clostridiales (UID1120)	78.46	2.48	40.0	71.16	3.06	family	0.13	0.6	0.0001
SRS15300800-megahit_008	binsA	True	True	True	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp001717545	kSGB_17621	k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolineaceae_unclassified|s__Anaerolineaceae_bacterium_oral_taxon_439|t__SGB17621	2833813	55.1	52	84845	91.01	34.6885	0.9999	k__Bacteria (UID1452)	90.91	3.64	0.0	99.58	2.36	phylum	0.13	0.02	0.0
SRS15300800-megahit_009	binsC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_B;s__	kSGB_3936	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_infirmum|t__SGB3936	1674014	49.1	92	24441	91.11	19.012	0.9999	o__Clostridiales (UID1120)	92.21	0.0	0.0	86.72	1.46	family	0.14	0.37	0.0
SRS15300800-megahit_010	binsA	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hornefia;s__Hornefia minuta	kSGB_3932	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_minutum|t__SGB3932	1713038	46.0	84	36652	88.66	90.7153	0.9999	o__Clostridiales (UID1120)	96.81	0.35	0.0	92.48	0.06	genus	0.17	0.22	0.0001
SRS15300800-megahit_011	binsAC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Brooklawnia;s__	uSGB_61425	k__Bacteria|p__Actinobacteria|c__CFGB23278|o__OFGB23278|f__FGB23278|g__GGB44048|s__GGB44048_SGB61425|t__SGB61425	2114444	65.9	638	4214	89.84	9.1703	0.9996	o__Actinomycetales (UID1530)	86.61	2.98	33.33	86.43	2.02	order	0.24	0.13	0.0002
SRS15300800-megahit_012	binsAC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__W5053;s__W5053 sp000467935	kSGB_6626	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_unclassified|s__Peptostreptococcaceae_bacterium_oral_taxon_113|t__SGB6626	1740150	37.5	116	31200	89.01	21.8241	0.9997	o__Clostridiales (UID1120)	97.03	0.7	100.0	96.27	0.31	kingdom	0.0	0.0	0.0001
SRS15300800-megahit_013	binsC	False	False	True	True	Unclassified	uSGB_1935	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__GGB1410|s__GGB1410_SGB1935|t__SGB1935	19025	41.5	2	17141	88.09	41.0	1.0	root (UID1)	0.0	0.0	0.0	4.51	0.0	kingdom	0.0	0.0	0.0002
SRS15300800-megahit_014	binsABC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__Mogibacterium timidum	kSGB_3920	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_timidum|t__SGB3920	1109997	46.3	249	5114	89.46	9.6478	0.9996	o__Clostridiales (UID1120)	83.52	0.95	66.67	73.03	0.47	kingdom	0.0	0.0	0.0001
SRS15300800-megahit_015	binsA	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__;s__	uSGB_6651	k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_SGB6651|t__SGB6651	925654	31.0	23	99618	91.46	53.713	0.9993	o__Clostridiales (UID1125)	77.44	1.22	0.0	73.12	0.12	class	0.08	0.51	0.0001
SRS15300800-megahit_016	binsC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Pseudoramibacter;s__Pseudoramibacter alactolyticus	kSGB_4082	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Pseudoramibacter|s__Pseudoramibacter_alactolyticus|t__SGB4082	1047298	50.8	629	1725	87.52	6.7145	0.9992	o__Clostridiales (UID1120)	57.04	1.41	0.0	53.13	2.46	kingdom	0.0	0.0	0.0003
SRS15300801-megahit_001	binsAB	True	False	True	True	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__;s__	uSGB_17523	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__GGB10852|s__GGB10852_SGB17523|t__SGB17523	1634520	57.1	33	87819	90.09	44.1879	0.9994	k__Bacteria (UID209)	76.27	0.0	0.0	70.42	0.14	phylum	0.09	0.21	0.0
