Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation	Oral_site	Industry	BinID	out_type
NODE_6_length_400756_cov_115.052593	NODE_6_length_400756_cov_115.052593@3	67053	67739	False	0%	0%	I-A	0	['WYL_0_CAS-I-II-III-IV-V-VI']	[62]	['1.30e-70']	[0.921]	[0.677]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_50_length_106077_cov_106.412952	NODE_50_length_106077_cov_106.412952@1	37909	40224	False	20%		IV-D	4	['RecD_0_IVD']	[34]	['4.30e-38']	[0.44]	[0.429]	1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_30_length_153305_cov_114.402421	NODE_30_length_153305_cov_114.402421@1	46784	47542	False	0%		III-A	1	['AbiEii_0_CAS-III']	[40]	['8.30e-08']	[0.344]	[0.303]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_88_length_71036_cov_114.769572	NODE_88_length_71036_cov_114.769572@2	54274	59855	False	29%	0%	I-A	2	['AbiEii_0_CAS-III', 'Cas3HD_0_CAS-I']	[57, 61]	['2.30e-06', '1.00e-03']	[0.329, 0.372]	[0.412, 0.665]	-1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_22_length_191598_cov_107.954971	NODE_22_length_191598_cov_107.954971@1	132543	133340	False	0%		III-A	1	['AbiEii_0_CAS-III']	[115]	['7.50e-05']	[0.357]	[0.335]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_5_length_402271_cov_109.700855	NODE_5_length_402271_cov_109.700855@3	167684	168151	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[154]	['2.80e-03']	[0.378]	[0.559]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_132_length_51222_cov_116.224911	NODE_132_length_51222_cov_116.224911@1	24898	26202	False	14%	0%	I-A	4	['Cas8a2_2_CAS-I-A']	[25]	['8.10e-03']	[0.409]	[0.431]	-1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_15_length_233761_cov_110.275829	NODE_15_length_233761_cov_110.275829@2	214850	215626	False	0%		III-A	1	['AbiEii_0_CAS-III']	[201]	['9.30e-05']	[0.463]	[0.412]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_31_length_144820_cov_113.098359	NODE_31_length_144820_cov_113.098359@2	74007	75026	False	0%	0%	I-A	0	['WYL_3_CAS-I-II-III-IV-V-VI']	[72]	['4.90e-28']	[0.603]	[0.994]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_33_length_136828_cov_110.449394	NODE_33_length_136828_cov_110.449394@1	28134	28436	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[27]	['8.00e-09']	[0.861]	[0.695]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_9_length_292512_cov_111.798907	NODE_9_length_292512_cov_111.798907@1	177473	177838	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[162]	['7.70e-14']	[0.77]	[0.881]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_15_length_233761_cov_110.275829	NODE_15_length_233761_cov_110.275829@1	169535	170329	False	0%		III-A	1	['AbiEii_0_CAS-III']	[162]	['2.10e-03']	[0.381]	[0.349]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_26_length_167975_cov_112.542097	NODE_26_length_167975_cov_112.542097@1	120845	122242	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[118]	['9.30e-12']	[0.635]	[0.898]	-1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_18_length_210233_cov_113.078353	NODE_18_length_210233_cov_113.078353@3	107780	109282	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[99]	['2.00e-06']	[0.351]	[0.51]	1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_5_length_402271_cov_109.700855	NODE_5_length_402271_cov_109.700855@1	143678	144442	False	0%		III-A	1	['AbiEii_0_CAS-III']	[133]	['6.90e-04']	[0.392]	[0.331]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_23_length_185278_cov_113.926737	NODE_23_length_185278_cov_113.926737@1	65531	66310	False	0%		III-A	1	['AbiEii_0_CAS-III']	[64]	['2.80e-06']	[0.354]	[0.313]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_1_length_1372286_cov_109.410760	NODE_1_length_1372286_cov_109.410760@6	802553	803329	False	0%		III-A	1	['AbiEii_0_CAS-III']	[694]	['1.10e-04']	[0.351]	[0.303]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_5_length_402271_cov_109.700855	NODE_5_length_402271_cov_109.700855@6	362866	364908	False	17%		III-C	4	['Cmr5gr11_1_CAS-III-C', 'WYL_3_CAS-I-II-III-IV-V-VI']	[333, 335]	['2.60e-03', '5.10e-27']	[0.496, 0.522]	[0.389, 1.0]	-1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_76_length_81799_cov_111.902978	NODE_76_length_81799_cov_111.902978@2	49653	50351	False	0%		III-A	1	['AbiEii_0_CAS-III']	[49]	['1.40e-05']	[0.695]	[0.444]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_24_length_179393_cov_110.322854	NODE_24_length_179393_cov_110.322854@1	16749	17858	False	0%		III-A	1	['AbiEii_0_CAS-III']	[16]	['8.20e-06']	[0.327]	[0.419]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_47_length_112884_cov_112.087841	NODE_47_length_112884_cov_112.087841@2	72973	73953	False	0%	0%	I-A	0	['WYL_0_CAS-I-II-III-IV-V-VI']	[72]	['9.40e-50']	[0.966]	[0.965]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_22_length_191598_cov_107.954971	NODE_22_length_191598_cov_107.954971@3	189732	190463	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[165]	['3.40e-37']	[0.664]	[0.994]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_38_length_125694_cov_113.550538	NODE_38_length_125694_cov_113.550538@1	29143	29910	False	0%		III-A	1	['AbiEii_0_CAS-III']	[23]	['1.10e-07']	[0.414]	[0.38]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_7_length_355746_cov_115.429269	NODE_7_length_355746_cov_115.429269@4	283162	284712	False	14%	0%	I-A	1	['Cas3_0_I']	[261]	['2.40e-05']	[0.356]	[0.534]	1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_14_length_237845_cov_109.832970	NODE_14_length_237845_cov_109.832970@1	75957	76448	False	0%	0%	I-A	0	['CasR_0_CAS-I-II-III-IV-V-VI']	[63]	['2.60e-04']	[0.768]	[0.621]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_32_length_139196_cov_112.298237	NODE_32_length_139196_cov_112.298237@1	105921	107369	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[96]	['2.10e-06']	[0.466]	[0.626]	-1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_1_length_1372286_cov_109.410760	NODE_1_length_1372286_cov_109.410760@2	162061	162870	False	0%	0%	I-A	0	['2OG_1_CAS-I-II-III-IV-V-VI']	[140]	['4.30e-04']	[0.333]	[0.947]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_1_length_1372286_cov_109.410760	NODE_1_length_1372286_cov_109.410760@5	768467	768922	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[667]	['2.10e-04']	[0.408]	[0.508]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_63_length_88621_cov_107.568062	NODE_63_length_88621_cov_107.568062@1	57568	58512	False	0%		III-A	1	['AbiEii_0_CAS-III']	[47]	['2.90e-08']	[0.343]	[0.359]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_6_length_400756_cov_115.052593	NODE_6_length_400756_cov_115.052593@1	32564	33289	False	0%		III-A	1	['AbiEii_0_CAS-III']	[31]	['1.00e-06']	[0.512]	[0.426]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_33_length_136828_cov_110.449394	NODE_33_length_136828_cov_110.449394@2	55386	56135	False	0%		III-A	1	['AbiEii_0_CAS-III']	[52]	['1.90e-08']	[0.58]	[0.493]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_80_length_79532_cov_115.279087	NODE_80_length_79532_cov_115.279087@3	77262	77750	False	0%	0%	I-A	0	['CasR_1_CAS-I-II-III-IV-V-VI']	[80]	['9.10e-04']	[0.442]	[0.33]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_47_length_112884_cov_112.087841	NODE_47_length_112884_cov_112.087841@1	25279	26292	False	0%		III-A	1	['AbiEii_0_CAS-III']	[24]	['7.60e-07']	[0.346]	[0.387]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_1_length_1372286_cov_109.410760	NODE_1_length_1372286_cov_109.410760@9	1080101	1080784	False	0%	0%	I-A	0	['2OG_1_CAS-I-II-III-IV-V-VI']	[942]	['1.90e-15']	[0.408]	[0.968]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_7_length_355746_cov_115.429269	NODE_7_length_355746_cov_115.429269@1	5421	7667	False	20%		IV-A1	2	['Csf4_0_IVA']	[5]	['5.90e-53']	[0.79]	[0.869]	-1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_14_length_237845_cov_109.832970	NODE_14_length_237845_cov_109.832970@3	151394	152185	False	0%		III-A	1	['AbiEii_0_CAS-III']	[137]	['8.10e-05']	[0.451]	[0.415]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_66_length_85662_cov_107.126555	NODE_66_length_85662_cov_107.126555@1	19050	19382	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[20]	['4.90e-12']	[0.667]	[0.661]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_1_length_1372286_cov_109.410760	NODE_1_length_1372286_cov_109.410760@8	1027940	1028248	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[891]	['1.20e-15']	[0.942]	[0.788]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_6_length_400756_cov_115.052593	NODE_6_length_400756_cov_115.052593@5	325530	326387	False	0%		III-A	1	['AbiEii_0_CAS-III']	[280]	['1.20e-04']	[0.51]	[0.384]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_6_length_400756_cov_115.052593	NODE_6_length_400756_cov_115.052593@2	62874	63248	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[57]	['1.10e-04']	[0.528]	[0.576]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_5_length_402271_cov_109.700855	NODE_5_length_402271_cov_109.700855@5	347465	347767	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[319]	['8.70e-05']	[0.436]	[0.356]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_1_length_1372286_cov_109.410760	NODE_1_length_1372286_cov_109.410760@7	913827	914516	False	20%		III-A	4	['Csm2gr11_0_CAS-III-A']	[800]	['5.90e-03']	[0.396]	[0.937]	-1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_16_length_224162_cov_108.381693	NODE_16_length_224162_cov_108.381693@2	174840	175679	False	0%		III-A	1	['AbiEii_0_CAS-III']	[145]	['2.20e-05']	[0.379]	[0.366]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_162_length_42875_cov_131.094629	NODE_162_length_42875_cov_131.094629@1	40808	42874	False	25%		V-K	1	['TnsB_0_V-K']	[38]	['7.40e-09']	[0.324]	[0.349]	1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_7_length_355746_cov_115.429269	NODE_7_length_355746_cov_115.429269@2	156100	156549	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[140]	['8.80e-05']	[0.473]	[0.627]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_23_length_185278_cov_113.926737	NODE_23_length_185278_cov_113.926737@2	75612	76367	False	0%		III-A	1	['AbiEii_0_CAS-III']	[72]	['1.00e-05']	[0.512]	[0.451]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_18_length_210233_cov_113.078353	NODE_18_length_210233_cov_113.078353@2	57662	59611	False	0%		III-A	1	['AbiEii_0_CAS-III']	[55]	['3.40e-07']	[0.311]	[0.468]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_38_length_125694_cov_113.550538	NODE_38_length_125694_cov_113.550538@2	79439	80788	False	0%	0%	I-A	0	['RT_0_CAS-I-II-III-IV-V-VI']	[65]	['5.70e-20']	[0.46]	[0.92]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_11_length_268201_cov_113.378469	NODE_11_length_268201_cov_113.378469@1	131849	132550	False	0%		III-A	1	['AbiEii_0_CAS-III']	[117]	['1.30e-04']	[0.38]	[0.31]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_83_length_78748_cov_142.756751	NODE_83_length_78748_cov_142.756751@2	28180	31074	False	20%		IV-D	4	['RecD_0_IVD']	[44]	['4.80e-28']	[0.385]	[0.457]	1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_18_length_210233_cov_113.078353	NODE_18_length_210233_cov_113.078353@1	35108	35887	False	0%		III-A	1	['AbiEii_0_CAS-III']	[28]	['7.40e-05']	[0.369]	[0.327]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_342_length_27276_cov_113.779729	NODE_342_length_27276_cov_113.779729@1	2413	3162	False	0%	0%	I-A	0	['2OG_1_CAS-I-II-III-IV-V-VI']	[2]	['1.10e-05']	[0.424]	[0.979]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_6_length_400756_cov_115.052593	NODE_6_length_400756_cov_115.052593@4	88094	90424	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[80]	['2.60e-13']	[0.322]	[0.686]	1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_1_length_1372286_cov_109.410760	NODE_1_length_1372286_cov_109.410760@10	1329068	1329667	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1158]	['9.70e-06']	[0.35]	[0.61]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_10_length_276832_cov_108.159883	NODE_10_length_276832_cov_108.159883@1	94544	96187	False	0%		III-A	1	['AbiEii_0_CAS-III']	[92]	['2.30e-04']	[0.365]	[0.426]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_5_length_402271_cov_109.700855	NODE_5_length_402271_cov_109.700855@2	153536	153967	False	0%	0%	I-A	0	['CasR_0_CAS-I-II-III-IV-V-VI']	[142]	['2.90e-04']	[0.444]	[0.323]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_1_length_1372286_cov_109.410760	NODE_1_length_1372286_cov_109.410760@3	186730	187080	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[163]	['4.90e-17']	[0.718]	[0.788]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_31_length_144820_cov_113.098359	NODE_31_length_144820_cov_113.098359@1	4438	5883	False	14%	0%	I-A	1	['Cas3_0_I']	[6]	['3.90e-06']	[0.498]	[0.668]	1		modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_16_length_224162_cov_108.381693	NODE_16_length_224162_cov_108.381693@1	155241	156938	False	0%		III-A	1	['AbiEii_0_CAS-III']	[128]	['3.30e-05']	[0.33]	[0.366]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_80_length_79532_cov_115.279087	NODE_80_length_79532_cov_115.279087@1	56205	56912	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[58]	['2.50e-13']	[0.369]	[0.72]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_88_length_71036_cov_114.769572	NODE_88_length_71036_cov_114.769572@1	26037	26963	False	0%		III-A	1	['AbiEii_0_CAS-III']	[33]	['9.60e-10']	[0.343]	[0.352]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_71_length_83460_cov_111.931491	NODE_71_length_83460_cov_111.931491@1	38901	39200	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[27]	['8.80e-08']	[0.79]	[0.593]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_22_length_191598_cov_107.954971	NODE_22_length_191598_cov_107.954971@2	167752	168600	False	0%		III-A	1	['AbiEii_0_CAS-III']	[146]	['6.80e-03']	[0.382]	[0.363]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_83_length_78748_cov_142.756751	NODE_83_length_78748_cov_142.756751@1	5092	5427	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[10]	['2.00e-10']	[0.616]	[0.619]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_66_length_85662_cov_107.126555	NODE_66_length_85662_cov_107.126555@2	27260	27652	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[27]	['1.10e-03']	[0.466]	[0.542]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_9_length_292512_cov_111.798907	NODE_9_length_292512_cov_111.798907@3	286740	287483	False	0%		III-A	1	['AbiEii_0_CAS-III']	[262]	['7.90e-07']	[0.46]	[0.387]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_6_length_400756_cov_115.052593	NODE_6_length_400756_cov_115.052593@6	368733	369851	False	0%		III-A	1	['AbiEii_0_CAS-III']	[325]	['5.50e-03']	[0.303]	[0.394]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_1_length_1372286_cov_109.410760	NODE_1_length_1372286_cov_109.410760@1	108112	108840	False	0%		III-A	1	['AbiEii_0_CAS-III']	[99]	['2.30e-07']	[0.424]	[0.349]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_41_length_121023_cov_113.511367	NODE_41_length_121023_cov_113.511367@1	116002	116493	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[116]	['6.10e-03']	[0.354]	[0.424]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_24_length_179393_cov_110.322854	NODE_24_length_179393_cov_110.322854@2	121718	123210	False	0%		III-A	1	['AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[111, 112]	['1.20e-05', '8.70e-06']	[0.386, 0.527]	[0.342, 0.433]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_7_length_355746_cov_115.429269	NODE_7_length_355746_cov_115.429269@3	213062	213679	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[197]	['7.40e-38']	[0.757]	[0.988]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_26_length_167975_cov_112.542097	NODE_26_length_167975_cov_112.542097@2	157724	158044	False	0%		III-D	3	['Csx23_0_CAS-III-D']	[147]	['3.70e-03']	[0.477]	[0.377]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_5_length_402271_cov_109.700855	NODE_5_length_402271_cov_109.700855@4	258529	259059	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[235]	['7.90e-05']	[0.412]	[0.636]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_44_length_115934_cov_108.244962	NODE_44_length_115934_cov_108.244962@1	3428	4192	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['1.60e-04']	[0.408]	[0.356]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_96_length_67634_cov_115.043978	NODE_96_length_67634_cov_115.043978@1	3491	4627	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[5]	['8.00e-44']	[0.401]	[0.981]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_7_length_355746_cov_115.429269	NODE_7_length_355746_cov_115.429269@5	297957	299579	False	0%		III-A	1	['AbiEii_0_CAS-III']	[273]	['1.90e-05']	[0.383]	[0.447]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_76_length_81799_cov_111.902978	NODE_76_length_81799_cov_111.902978@1	31974	32633	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[31]	['1.60e-04']	[0.745]	[0.963]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_11_length_268201_cov_113.378469	NODE_11_length_268201_cov_113.378469@2	209309	209632	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[181]	['3.00e-16']	[0.676]	[0.627]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_1_length_1372286_cov_109.410760	NODE_1_length_1372286_cov_109.410760@4	416863	417618	False	0%		III-A	1	['AbiEii_0_CAS-III']	[359]	['6.20e-07']	[0.452]	[0.38]			modern_calculus	industrial	ERS3774490.bin.r.7	putative
NODE_5281_length_3934_cov_12.073473	NODE_5281_length_3934_cov_12.073473@1	2947	3933	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['1.40e-04']	[0.38]	[0.415]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_1191_length_11156_cov_11.642915	NODE_1191_length_11156_cov_11.642915@1	6611	7129	False	0%	0%	I-A	0	['WYL_0_CAS-I-II-III-IV-V-VI']	[3]	['9.30e-06']	[0.584]	[0.326]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_2720_length_6159_cov_13.028014	NODE_2720_length_6159_cov_13.028014@1	82	1185	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['3.70e-05']	[0.372]	[0.496]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_10678_length_2415_cov_10.957627	NODE_10678_length_2415_cov_10.957627@1	1208	2233	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['7.50e-07']	[0.482]	[0.479]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_1571_length_9088_cov_14.282962	NODE_1571_length_9088_cov_14.282962@1	4413	5888	False	0%		III-A	1	['AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[6, 7]	['6.10e-07', '6.70e-09']	[0.626, 0.463]	[0.511, 0.387]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_1716_length_8461_cov_11.495004	NODE_1716_length_8461_cov_11.495004@1	3251	4021	False	0%		III-A	1	['AbiEii_0_CAS-III']	[6]	['7.40e-04']	[0.339]	[0.317]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_1975_length_7648_cov_11.330699	NODE_1975_length_7648_cov_11.330699@1	5024	5749	False	0%		III-A	1	['AbiEii_0_CAS-III']	[7]	['4.50e-09']	[0.475]	[0.391]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_9675_length_2587_cov_8.817536	NODE_9675_length_2587_cov_8.817536@1	2074	2586	False	0%		III-A	1	['Csx1_5_CAS-III']	[3]	['9.40e-03']	[0.667]	[0.758]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_12090_length_2204_cov_10.394602	NODE_12090_length_2204_cov_10.394602@1	1292	1636	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[3]	['2.30e-18']	[0.809]	[0.856]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_953_length_12928_cov_11.441933	NODE_953_length_12928_cov_11.441933@1	11258	12799	False	0%		III-A	1	['AbiEii_0_CAS-III']	[7]	['8.50e-07']	[0.313]	[0.444]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_4689_length_4264_cov_10.299834	NODE_4689_length_4264_cov_10.299834@1	640	3042	False	20%		IV-D	4	['RecD_0_IVD']	[3]	['7.30e-79']	[0.778]	[0.853]	-1		modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_10637_length_2422_cov_9.467258	NODE_10637_length_2422_cov_9.467258@1	2	745	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['3.40e-04']	[0.472]	[0.408]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_660_length_16838_cov_13.777155	NODE_660_length_16838_cov_13.777155@1	7936	8337	False	14%	0%	I-A	2	['Cas7_0_CAS-I']	[10]	['5.20e-03']	[0.552]	[0.339]	1		modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_1186_length_11217_cov_12.124440	NODE_1186_length_11217_cov_12.124440@1	8811	9857	False	0%		III-A	1	['AbiEii_0_CAS-III']	[9]	['6.90e-06']	[0.47]	[0.535]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_7808_length_3007_cov_12.703591	NODE_7808_length_3007_cov_12.703591@1	284	1051	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['3.40e-03']	[0.488]	[0.419]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_2190_length_7077_cov_12.177585	NODE_2190_length_7077_cov_12.177585@1	684	2042	False	14%	0%	I-A	1	['Cas3_0_I']	[2]	['1.60e-07']	[0.561]	[0.545]	-1		modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_1085_length_11876_cov_11.201167	NODE_1085_length_11876_cov_11.201167@1	10095	10919	False	0%		III-A	1	['AbiEii_0_CAS-III']	[12]	['1.20e-06']	[0.331]	[0.31]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_2992_length_5762_cov_11.319082	NODE_2992_length_5762_cov_11.319082@1	4219	4905	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['2.90e-06']	[0.672]	[0.44]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_4783_length_4199_cov_12.340492	NODE_4783_length_4199_cov_12.340492@1	1037	3088	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[2]	['6.00e-10']	[0.33]	[0.516]	1		modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_7531_length_3083_cov_11.119221	NODE_7531_length_3083_cov_11.119221@1	2756	3082	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[4]	['6.90e-05']	[0.752]	[0.492]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_2128_length_7237_cov_10.566277	NODE_2128_length_7237_cov_10.566277@1	4225	5271	False	0%		III-A	1	['AbiEii_0_CAS-III']	[5]	['2.70e-06']	[0.327]	[0.377]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_3127_length_5600_cov_8.311091	NODE_3127_length_5600_cov_8.311091@1	4118	5305	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[5]	['2.40e-11']	[0.548]	[0.637]	1		modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_4346_length_4474_cov_13.168816	NODE_4346_length_4474_cov_13.168816@1	1799	2581	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['1.90e-05']	[0.379]	[0.359]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_5053_length_4052_cov_11.320741	NODE_5053_length_4052_cov_11.320741@1	381	3925	False	0%	0%	I-D	4	['Cas11d2_0_CAS-I-D', 'AbiEii_0_CAS-III']	[2, 5]	['1.20e-03', '2.30e-11']	[0.784, 0.639]	[0.429, 0.528]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
