Contig	MAG
NODE_356_length_2567_cov_41.2	SRS15300808-megahit_003
NODE_371_length_2491_cov_54.9	SRS15300808-megahit_003
NODE_383_length_2456_cov_47.9	SRS15300808-megahit_003
NODE_407_length_2359_cov_62.0	SRS15300808-megahit_003
NODE_413_length_2323_cov_117.5	SRS15300808-megahit_003
NODE_477_length_2093_cov_55.7	SRS15300808-megahit_003
NODE_498_length_2017_cov_52.5	SRS15300808-megahit_003
NODE_500_length_1993_cov_43.5	SRS15300808-megahit_003
NODE_543_length_1841_cov_42.6	SRS15300808-megahit_003
NODE_571_length_1802_cov_141.6	SRS15300808-megahit_003
NODE_574_length_1791_cov_47.4	SRS15300808-megahit_003
NODE_614_length_1704_cov_160.3	SRS15300808-megahit_003
NODE_657_length_1637_cov_41.3	SRS15300808-megahit_003
NODE_682_length_1598_cov_131.5	SRS15300808-megahit_003
NODE_721_length_1525_cov_85.7	SRS15300808-megahit_003
NODE_751_length_1495_cov_77.7	SRS15300808-megahit_003
NODE_774_length_1456_cov_56.7	SRS15300808-megahit_003
NODE_780_length_1451_cov_42.2	SRS15300808-megahit_003
NODE_791_length_1441_cov_44.1	SRS15300808-megahit_003
NODE_824_length_1401_cov_42.9	SRS15300808-megahit_003
NODE_879_length_1343_cov_67.2	SRS15300808-megahit_003
NODE_884_length_1338_cov_49.9	SRS15300808-megahit_003
NODE_993_length_1252_cov_36.5	SRS15300808-megahit_003
NODE_1034_length_1228_cov_42.6	SRS15300808-megahit_003
NODE_1081_length_1196_cov_73.1	SRS15300808-megahit_003
NODE_1113_length_1173_cov_46.0	SRS15300808-megahit_003
NODE_1143_length_1155_cov_50.9	SRS15300808-megahit_003
NODE_1298_length_1068_cov_53.2	SRS15300808-megahit_003
NODE_1321_length_1058_cov_44.7	SRS15300808-megahit_003
NODE_1407_length_1019_cov_47.0	SRS15300808-megahit_003
NODE_1420_length_1009_cov_76.2	SRS15300808-megahit_003
NODE_13_length_92961_cov_517.5	SRS15300811-megahit_016
NODE_15_length_88122_cov_537.4	SRS15300811-megahit_016
NODE_26_length_69812_cov_488.6	SRS15300811-megahit_016
NODE_29_length_67662_cov_507.1	SRS15300811-megahit_016
NODE_30_length_64739_cov_400.0	SRS15300811-megahit_016
NODE_34_length_60640_cov_444.0	SRS15300811-megahit_016
NODE_50_length_53752_cov_514.1	SRS15300811-megahit_016
NODE_63_length_48800_cov_490.6	SRS15300811-megahit_016
NODE_66_length_48223_cov_525.5	SRS15300811-megahit_016
NODE_80_length_44264_cov_569.1	SRS15300811-megahit_016
NODE_81_length_44024_cov_524.2	SRS15300811-megahit_016
NODE_82_length_43990_cov_526.1	SRS15300811-megahit_016
NODE_91_length_41190_cov_436.2	SRS15300811-megahit_016
NODE_93_length_41027_cov_547.0	SRS15300811-megahit_016
NODE_112_length_38397_cov_486.7	SRS15300811-megahit_016
NODE_121_length_37057_cov_526.5	SRS15300811-megahit_016
NODE_130_length_34962_cov_507.6	SRS15300811-megahit_016
NODE_136_length_34419_cov_490.7	SRS15300811-megahit_016
NODE_143_length_32968_cov_544.1	SRS15300811-megahit_016
NODE_164_length_29353_cov_545.1	SRS15300811-megahit_016
NODE_165_length_29352_cov_488.6	SRS15300811-megahit_016
NODE_178_length_28717_cov_505.1	SRS15300811-megahit_016
NODE_179_length_28571_cov_482.6	SRS15300811-megahit_016
NODE_188_length_27892_cov_455.5	SRS15300811-megahit_016
NODE_201_length_26909_cov_488.1	SRS15300811-megahit_016
NODE_203_length_26526_cov_495.9	SRS15300811-megahit_016
NODE_212_length_25715_cov_506.6	SRS15300811-megahit_016
NODE_218_length_25100_cov_496.5	SRS15300811-megahit_016
NODE_223_length_24793_cov_546.5	SRS15300811-megahit_016
NODE_226_length_24291_cov_436.7	SRS15300811-megahit_016
NODE_231_length_23819_cov_432.2	SRS15300811-megahit_016
NODE_239_length_23371_cov_553.7	SRS15300811-megahit_016
NODE_240_length_23308_cov_437.9	SRS15300811-megahit_016
NODE_261_length_21818_cov_448.0	SRS15300811-megahit_016
NODE_275_length_21130_cov_416.7	SRS15300811-megahit_016
NODE_276_length_21091_cov_516.9	SRS15300811-megahit_016
NODE_300_length_19797_cov_495.7	SRS15300811-megahit_016
NODE_307_length_18862_cov_555.9	SRS15300811-megahit_016
NODE_312_length_18669_cov_568.7	SRS15300811-megahit_016
NODE_320_length_18222_cov_485.3	SRS15300811-megahit_016
NODE_336_length_17405_cov_521.5	SRS15300811-megahit_016
NODE_351_length_16968_cov_457.9	SRS15300811-megahit_016
NODE_384_length_15978_cov_421.8	SRS15300811-megahit_016
NODE_392_length_15754_cov_419.1	SRS15300811-megahit_016
NODE_407_length_15357_cov_531.1	SRS15300811-megahit_016
NODE_411_length_15219_cov_553.5	SRS15300811-megahit_016
NODE_416_length_15028_cov_497.5	SRS15300811-megahit_016
NODE_435_length_14525_cov_558.5	SRS15300811-megahit_016
NODE_446_length_14284_cov_497.3	SRS15300811-megahit_016
NODE_452_length_14171_cov_470.7	SRS15300811-megahit_016
NODE_454_length_14129_cov_501.1	SRS15300811-megahit_016
NODE_467_length_13899_cov_466.7	SRS15300811-megahit_016
NODE_493_length_13140_cov_1059.3	SRS15300811-megahit_016
NODE_514_length_12661_cov_505.4	SRS15300811-megahit_016
NODE_530_length_12304_cov_555.6	SRS15300811-megahit_016
NODE_544_length_11962_cov_525.3	SRS15300811-megahit_016
NODE_548_length_11907_cov_411.2	SRS15300811-megahit_016
NODE_583_length_11301_cov_480.6	SRS15300811-megahit_016
NODE_586_length_11198_cov_516.9	SRS15300811-megahit_016
NODE_608_length_10840_cov_552.8	SRS15300811-megahit_016
NODE_645_length_10406_cov_534.8	SRS15300811-megahit_016
NODE_659_length_10193_cov_502.7	SRS15300811-megahit_016
NODE_683_length_9942_cov_547.3	SRS15300811-megahit_016
NODE_687_length_9905_cov_497.4	SRS15300811-megahit_016
NODE_754_length_9285_cov_530.5	SRS15300811-megahit_016
NODE_826_length_8638_cov_548.7	SRS15300811-megahit_016
NODE_831_length_8593_cov_475.3	SRS15300811-megahit_016
NODE_1170_length_6738_cov_409.4	SRS15300811-megahit_016
NODE_1224_length_6480_cov_567.5	SRS15300811-megahit_016
NODE_1390_length_5859_cov_644.7	SRS15300811-megahit_016
NODE_1518_length_5528_cov_1140.6	SRS15300811-megahit_016
NODE_1621_length_5261_cov_519.2	SRS15300811-megahit_016
NODE_1678_length_5133_cov_530.8	SRS15300811-megahit_016
NODE_1774_length_4898_cov_382.0	SRS15300811-megahit_016
NODE_1907_length_4674_cov_412.9	SRS15300811-megahit_016
NODE_1962_length_4590_cov_481.7	SRS15300811-megahit_016
NODE_2027_length_4463_cov_476.9	SRS15300811-megahit_016
NODE_2208_length_4170_cov_520.3	SRS15300811-megahit_016
NODE_2259_length_4090_cov_713.5	SRS15300811-megahit_016
NODE_2367_length_3938_cov_432.3	SRS15300811-megahit_016
NODE_2536_length_3706_cov_740.1	SRS15300811-megahit_016
NODE_2743_length_3489_cov_446.9	SRS15300811-megahit_016
NODE_2991_length_3259_cov_434.2	SRS15300811-megahit_016
NODE_2996_length_3255_cov_463.2	SRS15300811-megahit_016
NODE_3157_length_3128_cov_891.9	SRS15300811-megahit_016
NODE_3475_length_2914_cov_526.3	SRS15300811-megahit_016
NODE_3836_length_2684_cov_466.0	SRS15300811-megahit_016
NODE_4449_length_2386_cov_764.3	SRS15300811-megahit_016
NODE_4469_length_2375_cov_450.0	SRS15300811-megahit_016
NODE_5570_length_1947_cov_441.6	SRS15300811-megahit_016
NODE_6360_length_1739_cov_750.6	SRS15300811-megahit_016
NODE_6471_length_1713_cov_465.3	SRS15300811-megahit_016
NODE_6916_length_1623_cov_606.7	SRS15300811-megahit_016
NODE_8391_length_1371_cov_505.5	SRS15300811-megahit_016
NODE_8977_length_1293_cov_778.1	SRS15300811-megahit_016
NODE_9230_length_1260_cov_704.3	SRS15300811-megahit_016
NODE_10197_length_1156_cov_610.7	SRS15300811-megahit_016
NODE_10224_length_1154_cov_386.0	SRS15300811-megahit_016
NODE_10953_length_1089_cov_381.2	SRS15300811-megahit_016
NODE_11853_length_1013_cov_719.6	SRS15300811-megahit_016
NODE_201_length_10623_cov_32.6	SRS3078091-megahit_001
NODE_222_length_10160_cov_30.3	SRS3078091-megahit_001
NODE_261_length_9417_cov_29.8	SRS3078091-megahit_001
NODE_279_length_9071_cov_32.7	SRS3078091-megahit_001
NODE_311_length_8490_cov_33.7	SRS3078091-megahit_001
NODE_334_length_8233_cov_26.1	SRS3078091-megahit_001
NODE_375_length_7730_cov_40.3	SRS3078091-megahit_001
NODE_393_length_7537_cov_35.6	SRS3078091-megahit_001
NODE_447_length_7005_cov_31.6	SRS3078091-megahit_001
NODE_452_length_6957_cov_27.4	SRS3078091-megahit_001
NODE_464_length_6875_cov_28.3	SRS3078091-megahit_001
NODE_491_length_6688_cov_27.0	SRS3078091-megahit_001
NODE_503_length_6642_cov_27.8	SRS3078091-megahit_001
NODE_583_length_6145_cov_31.9	SRS3078091-megahit_001
NODE_621_length_5976_cov_31.6	SRS3078091-megahit_001
NODE_634_length_5909_cov_27.5	SRS3078091-megahit_001
NODE_637_length_5896_cov_32.8	SRS3078091-megahit_001
NODE_640_length_5868_cov_34.3	SRS3078091-megahit_001
NODE_670_length_5731_cov_32.9	SRS3078091-megahit_001
NODE_671_length_5728_cov_27.5	SRS3078091-megahit_001
NODE_678_length_5685_cov_34.0	SRS3078091-megahit_001
NODE_686_length_5643_cov_32.1	SRS3078091-megahit_001
NODE_744_length_5403_cov_33.4	SRS3078091-megahit_001
NODE_759_length_5329_cov_28.9	SRS3078091-megahit_001
NODE_773_length_5255_cov_34.3	SRS3078091-megahit_001
NODE_787_length_5200_cov_29.0	SRS3078091-megahit_001
NODE_790_length_5193_cov_35.9	SRS3078091-megahit_001
NODE_799_length_5174_cov_31.8	SRS3078091-megahit_001
NODE_807_length_5146_cov_41.3	SRS3078091-megahit_001
NODE_817_length_5122_cov_42.2	SRS3078091-megahit_001
NODE_825_length_5076_cov_33.4	SRS3078091-megahit_001
NODE_848_length_5017_cov_27.1	SRS3078091-megahit_001
NODE_853_length_4980_cov_29.8	SRS3078091-megahit_001
NODE_858_length_4973_cov_33.5	SRS3078091-megahit_001
NODE_871_length_4939_cov_42.6	SRS3078091-megahit_001
NODE_890_length_4894_cov_30.3	SRS3078091-megahit_001
NODE_901_length_4859_cov_24.8	SRS3078091-megahit_001
NODE_905_length_4841_cov_30.1	SRS3078091-megahit_001
NODE_929_length_4760_cov_27.8	SRS3078091-megahit_001
NODE_932_length_4752_cov_30.3	SRS3078091-megahit_001
NODE_939_length_4732_cov_29.6	SRS3078091-megahit_001
NODE_951_length_4694_cov_28.0	SRS3078091-megahit_001
NODE_966_length_4651_cov_36.1	SRS3078091-megahit_001
NODE_969_length_4649_cov_32.6	SRS3078091-megahit_001
NODE_1015_length_4554_cov_37.1	SRS3078091-megahit_001
NODE_1024_length_4534_cov_39.7	SRS3078091-megahit_001
NODE_1043_length_4497_cov_31.7	SRS3078091-megahit_001
NODE_1046_length_4492_cov_19.4	SRS3078091-megahit_001
NODE_1062_length_4470_cov_33.9	SRS3078091-megahit_001
NODE_1088_length_4421_cov_25.1	SRS3078091-megahit_001
NODE_1117_length_4359_cov_42.4	SRS3078091-megahit_001
NODE_1118_length_4359_cov_31.9	SRS3078091-megahit_001
NODE_1123_length_4350_cov_32.0	SRS3078091-megahit_001
NODE_1126_length_4347_cov_32.2	SRS3078091-megahit_001
NODE_1140_length_4326_cov_31.1	SRS3078091-megahit_001
NODE_1160_length_4267_cov_40.3	SRS3078091-megahit_001
NODE_1185_length_4236_cov_30.9	SRS3078091-megahit_001
NODE_1215_length_4183_cov_28.2	SRS3078091-megahit_001
NODE_1218_length_4182_cov_34.2	SRS3078091-megahit_001
NODE_1226_length_4172_cov_30.2	SRS3078091-megahit_001
NODE_1255_length_4126_cov_31.5	SRS3078091-megahit_001
NODE_1282_length_4096_cov_27.6	SRS3078091-megahit_001
NODE_1284_length_4094_cov_31.7	SRS3078091-megahit_001
NODE_1290_length_4083_cov_24.1	SRS3078091-megahit_001
NODE_1313_length_4041_cov_33.5	SRS3078091-megahit_001
NODE_1339_length_3993_cov_28.4	SRS3078091-megahit_001
NODE_1355_length_3979_cov_26.6	SRS3078091-megahit_001
NODE_1400_length_3926_cov_23.7	SRS3078091-megahit_001
NODE_1435_length_3883_cov_38.0	SRS3078091-megahit_001
NODE_1449_length_3865_cov_32.8	SRS3078091-megahit_001
NODE_1450_length_3862_cov_27.8	SRS3078091-megahit_001
NODE_1462_length_3848_cov_28.7	SRS3078091-megahit_001
NODE_1514_length_3797_cov_30.8	SRS3078091-megahit_001
NODE_1551_length_3758_cov_36.6	SRS3078091-megahit_001
NODE_1553_length_3756_cov_33.2	SRS3078091-megahit_001
NODE_1557_length_3754_cov_32.9	SRS3078091-megahit_001
NODE_1559_length_3751_cov_28.2	SRS3078091-megahit_001
NODE_1573_length_3735_cov_26.4	SRS3078091-megahit_001
NODE_1582_length_3724_cov_26.9	SRS3078091-megahit_001
NODE_1614_length_3691_cov_32.1	SRS3078091-megahit_001
NODE_1630_length_3662_cov_28.0	SRS3078091-megahit_001
NODE_1637_length_3653_cov_23.7	SRS3078091-megahit_001
NODE_1684_length_3609_cov_31.9	SRS3078091-megahit_001
NODE_1696_length_3591_cov_28.5	SRS3078091-megahit_001
NODE_1700_length_3590_cov_35.0	SRS3078091-megahit_001
NODE_1701_length_3588_cov_27.8	SRS3078091-megahit_001
NODE_1703_length_3586_cov_26.8	SRS3078091-megahit_001
NODE_1712_length_3579_cov_29.8	SRS3078091-megahit_001
NODE_1714_length_3575_cov_31.5	SRS3078091-megahit_001
NODE_1721_length_3567_cov_30.4	SRS3078091-megahit_001
NODE_1734_length_3554_cov_30.2	SRS3078091-megahit_001
NODE_1766_length_3516_cov_27.5	SRS3078091-megahit_001
NODE_1782_length_3499_cov_33.5	SRS3078091-megahit_001
NODE_1806_length_3474_cov_27.4	SRS3078091-megahit_001
NODE_1836_length_3445_cov_36.3	SRS3078091-megahit_001
NODE_1882_length_3401_cov_30.2	SRS3078091-megahit_001
NODE_1895_length_3389_cov_31.4	SRS3078091-megahit_001
NODE_1917_length_3368_cov_25.3	SRS3078091-megahit_001
NODE_1921_length_3365_cov_26.9	SRS3078091-megahit_001
NODE_1928_length_3357_cov_27.4	SRS3078091-megahit_001
NODE_1934_length_3349_cov_31.1	SRS3078091-megahit_001
NODE_1984_length_3314_cov_34.6	SRS3078091-megahit_001
NODE_1986_length_3312_cov_29.9	SRS3078091-megahit_001
NODE_1993_length_3304_cov_37.4	SRS3078091-megahit_001
NODE_2000_length_3295_cov_29.0	SRS3078091-megahit_001
NODE_2022_length_3277_cov_24.4	SRS3078091-megahit_001
NODE_2046_length_3256_cov_26.2	SRS3078091-megahit_001
NODE_2053_length_3249_cov_36.0	SRS3078091-megahit_001
NODE_2055_length_3248_cov_29.0	SRS3078091-megahit_001
NODE_2092_length_3212_cov_27.8	SRS3078091-megahit_001
NODE_2093_length_3212_cov_28.1	SRS3078091-megahit_001
NODE_2099_length_3205_cov_34.0	SRS3078091-megahit_001
NODE_2124_length_3190_cov_32.4	SRS3078091-megahit_001
NODE_2137_length_3184_cov_24.3	SRS3078091-megahit_001
NODE_2139_length_3184_cov_36.6	SRS3078091-megahit_001
NODE_2159_length_3166_cov_26.9	SRS3078091-megahit_001
NODE_2200_length_3140_cov_25.6	SRS3078091-megahit_001
NODE_2208_length_3136_cov_28.6	SRS3078091-megahit_001
NODE_2212_length_3133_cov_28.3	SRS3078091-megahit_001
NODE_2217_length_3129_cov_27.9	SRS3078091-megahit_001
NODE_2219_length_3128_cov_28.6	SRS3078091-megahit_001
NODE_2245_length_3107_cov_35.1	SRS3078091-megahit_001
NODE_2257_length_3098_cov_35.7	SRS3078091-megahit_001
NODE_2266_length_3091_cov_25.1	SRS3078091-megahit_001
NODE_2295_length_3073_cov_31.2	SRS3078091-megahit_001
NODE_2302_length_3067_cov_24.5	SRS3078091-megahit_001
NODE_2315_length_3060_cov_30.3	SRS3078091-megahit_001
NODE_2323_length_3055_cov_23.7	SRS3078091-megahit_001
NODE_2369_length_3027_cov_25.3	SRS3078091-megahit_001
NODE_2371_length_3026_cov_26.9	SRS3078091-megahit_001
NODE_2397_length_3009_cov_38.0	SRS3078091-megahit_001
NODE_2418_length_2996_cov_29.2	SRS3078091-megahit_001
NODE_2420_length_2995_cov_26.9	SRS3078091-megahit_001
NODE_2425_length_2992_cov_24.8	SRS3078091-megahit_001
NODE_2432_length_2987_cov_27.1	SRS3078091-megahit_001
NODE_2436_length_2983_cov_20.5	SRS3078091-megahit_001
NODE_2452_length_2976_cov_28.1	SRS3078091-megahit_001
NODE_2454_length_2974_cov_32.3	SRS3078091-megahit_001
NODE_2475_length_2959_cov_34.7	SRS3078091-megahit_001
NODE_2492_length_2950_cov_32.4	SRS3078091-megahit_001
NODE_2505_length_2938_cov_22.0	SRS3078091-megahit_001
NODE_2557_length_2906_cov_29.0	SRS3078091-megahit_001
NODE_2565_length_2903_cov_29.9	SRS3078091-megahit_001
NODE_2568_length_2901_cov_28.6	SRS3078091-megahit_001
NODE_2615_length_2873_cov_28.4	SRS3078091-megahit_001
NODE_2642_length_2857_cov_32.5	SRS3078091-megahit_001
NODE_2662_length_2846_cov_25.1	SRS3078091-megahit_001
NODE_2670_length_2840_cov_36.6	SRS3078091-megahit_001
NODE_2679_length_2834_cov_35.1	SRS3078091-megahit_001
NODE_2680_length_2834_cov_31.2	SRS3078091-megahit_001
NODE_2700_length_2825_cov_33.3	SRS3078091-megahit_001
NODE_2701_length_2825_cov_27.5	SRS3078091-megahit_001
NODE_2741_length_2807_cov_23.9	SRS3078091-megahit_001
NODE_2760_length_2795_cov_33.3	SRS3078091-megahit_001
NODE_2770_length_2785_cov_30.6	SRS3078091-megahit_001
NODE_2771_length_2785_cov_33.5	SRS3078091-megahit_001
NODE_2832_length_2757_cov_31.5	SRS3078091-megahit_001
NODE_2833_length_2756_cov_31.6	SRS3078091-megahit_001
NODE_2838_length_2753_cov_34.5	SRS3078091-megahit_001
NODE_2855_length_2746_cov_34.4	SRS3078091-megahit_001
NODE_2956_length_2702_cov_35.3	SRS3078091-megahit_001
NODE_2973_length_2694_cov_28.4	SRS3078091-megahit_001
NODE_2976_length_2693_cov_27.8	SRS3078091-megahit_001
NODE_2999_length_2683_cov_35.0	SRS3078091-megahit_001
NODE_3041_length_2662_cov_21.7	SRS3078091-megahit_001
NODE_3072_length_2648_cov_23.3	SRS3078091-megahit_001
NODE_3129_length_2625_cov_28.0	SRS3078091-megahit_001
NODE_3131_length_2624_cov_25.4	SRS3078091-megahit_001
NODE_3146_length_2619_cov_24.2	SRS3078091-megahit_001
NODE_3153_length_2616_cov_28.7	SRS3078091-megahit_001
NODE_3186_length_2596_cov_23.0	SRS3078091-megahit_001
NODE_3292_length_2549_cov_29.7	SRS3078091-megahit_001
NODE_3302_length_2545_cov_29.3	SRS3078091-megahit_001
NODE_3309_length_2542_cov_20.4	SRS3078091-megahit_001
NODE_3327_length_2535_cov_29.4	SRS3078091-megahit_001
NODE_3351_length_2525_cov_25.9	SRS3078091-megahit_001
NODE_3357_length_2523_cov_28.6	SRS3078091-megahit_001
NODE_3370_length_2519_cov_23.8	SRS3078091-megahit_001
NODE_3380_length_2512_cov_22.6	SRS3078091-megahit_001
NODE_3405_length_2504_cov_29.7	SRS3078091-megahit_001
NODE_3417_length_2499_cov_25.0	SRS3078091-megahit_001
NODE_3437_length_2494_cov_24.4	SRS3078091-megahit_001
NODE_3497_length_2473_cov_31.5	SRS3078091-megahit_001
NODE_3524_length_2463_cov_28.4	SRS3078091-megahit_001
NODE_3529_length_2462_cov_29.3	SRS3078091-megahit_001
NODE_3547_length_2454_cov_27.5	SRS3078091-megahit_001
NODE_3551_length_2453_cov_32.8	SRS3078091-megahit_001
NODE_3562_length_2448_cov_26.5	SRS3078091-megahit_001
NODE_3585_length_2440_cov_20.2	SRS3078091-megahit_001
NODE_3593_length_2438_cov_26.7	SRS3078091-megahit_001
NODE_3599_length_2436_cov_39.0	SRS3078091-megahit_001
NODE_3603_length_2434_cov_20.7	SRS3078091-megahit_001
NODE_3606_length_2434_cov_18.5	SRS3078091-megahit_001
NODE_3637_length_2423_cov_26.3	SRS3078091-megahit_001
NODE_3695_length_2405_cov_34.4	SRS3078091-megahit_001
NODE_3756_length_2382_cov_23.4	SRS3078091-megahit_001
NODE_3758_length_2381_cov_27.4	SRS3078091-megahit_001
NODE_3781_length_2372_cov_31.2	SRS3078091-megahit_001
NODE_3804_length_2361_cov_35.0	SRS3078091-megahit_001
NODE_3835_length_2349_cov_25.6	SRS3078091-megahit_001
NODE_3843_length_2347_cov_32.7	SRS3078091-megahit_001
NODE_3844_length_2347_cov_30.8	SRS3078091-megahit_001
NODE_3845_length_2346_cov_32.4	SRS3078091-megahit_001
NODE_3860_length_2342_cov_32.2	SRS3078091-megahit_001
NODE_3912_length_2327_cov_34.3	SRS3078091-megahit_001
NODE_3917_length_2326_cov_25.0	SRS3078091-megahit_001
NODE_3934_length_2319_cov_36.7	SRS3078091-megahit_001
NODE_4018_length_2295_cov_31.2	SRS3078091-megahit_001
NODE_4023_length_2293_cov_32.3	SRS3078091-megahit_001
NODE_4048_length_2285_cov_38.5	SRS3078091-megahit_001
NODE_4049_length_2284_cov_20.9	SRS3078091-megahit_001
NODE_4096_length_2269_cov_23.3	SRS3078091-megahit_001
NODE_4142_length_2256_cov_30.8	SRS3078091-megahit_001
NODE_4168_length_2251_cov_32.5	SRS3078091-megahit_001
NODE_4189_length_2245_cov_29.3	SRS3078091-megahit_001
NODE_4207_length_2241_cov_25.1	SRS3078091-megahit_001
NODE_4221_length_2235_cov_20.6	SRS3078091-megahit_001
NODE_4252_length_2224_cov_29.5	SRS3078091-megahit_001
NODE_4257_length_2223_cov_24.1	SRS3078091-megahit_001
NODE_4296_length_2212_cov_30.9	SRS3078091-megahit_001
NODE_4298_length_2212_cov_24.1	SRS3078091-megahit_001
NODE_4339_length_2198_cov_14.3	SRS3078091-megahit_001
NODE_4366_length_2188_cov_31.7	SRS3078091-megahit_001
NODE_4397_length_2179_cov_26.3	SRS3078091-megahit_001
NODE_4399_length_2179_cov_30.3	SRS3078091-megahit_001
NODE_4406_length_2176_cov_28.8	SRS3078091-megahit_001
NODE_4425_length_2171_cov_25.5	SRS3078091-megahit_001
NODE_4428_length_2171_cov_23.9	SRS3078091-megahit_001
NODE_4431_length_2170_cov_21.7	SRS3078091-megahit_001
NODE_4500_length_2152_cov_33.8	SRS3078091-megahit_001
NODE_4517_length_2149_cov_34.4	SRS3078091-megahit_001
NODE_4523_length_2148_cov_21.2	SRS3078091-megahit_001
NODE_4532_length_2145_cov_34.6	SRS3078091-megahit_001
NODE_4574_length_2136_cov_30.7	SRS3078091-megahit_001
NODE_4580_length_2134_cov_27.1	SRS3078091-megahit_001
NODE_4638_length_2120_cov_25.8	SRS3078091-megahit_001
NODE_4639_length_2120_cov_27.2	SRS3078091-megahit_001
NODE_4642_length_2119_cov_31.1	SRS3078091-megahit_001
NODE_4649_length_2117_cov_30.4	SRS3078091-megahit_001
NODE_4675_length_2111_cov_53.6	SRS3078091-megahit_001
NODE_4684_length_2110_cov_34.7	SRS3078091-megahit_001
NODE_4714_length_2103_cov_31.0	SRS3078091-megahit_001
NODE_4794_length_2086_cov_28.2	SRS3078091-megahit_001
NODE_4823_length_2081_cov_23.1	SRS3078091-megahit_001
NODE_4878_length_2067_cov_24.4	SRS3078091-megahit_001
NODE_4894_length_2062_cov_19.7	SRS3078091-megahit_001
NODE_4895_length_2062_cov_34.6	SRS3078091-megahit_001
NODE_4960_length_2046_cov_25.3	SRS3078091-megahit_001
NODE_4971_length_2043_cov_27.6	SRS3078091-megahit_001
NODE_4986_length_2041_cov_23.5	SRS3078091-megahit_001
NODE_4993_length_2038_cov_22.5	SRS3078091-megahit_001
NODE_4994_length_2038_cov_23.8	SRS3078091-megahit_001
NODE_5000_length_2037_cov_22.6	SRS3078091-megahit_001
NODE_5011_length_2034_cov_32.6	SRS3078091-megahit_001
NODE_5018_length_2032_cov_23.8	SRS3078091-megahit_001
NODE_5045_length_2026_cov_23.7	SRS3078091-megahit_001
NODE_5079_length_2018_cov_24.9	SRS3078091-megahit_001
NODE_5084_length_2017_cov_26.8	SRS3078091-megahit_001
NODE_5089_length_2016_cov_26.8	SRS3078091-megahit_001
NODE_5127_length_2006_cov_33.6	SRS3078091-megahit_001
NODE_5134_length_2006_cov_28.7	SRS3078091-megahit_001
NODE_5138_length_2005_cov_25.5	SRS3078091-megahit_001
NODE_5147_length_2004_cov_23.1	SRS3078091-megahit_001
NODE_5186_length_1993_cov_23.8	SRS3078091-megahit_001
NODE_5191_length_1991_cov_28.3	SRS3078091-megahit_001
NODE_5199_length_1989_cov_24.2	SRS3078091-megahit_001
NODE_5228_length_1982_cov_25.3	SRS3078091-megahit_001
NODE_5252_length_1976_cov_20.6	SRS3078091-megahit_001
NODE_5275_length_1971_cov_23.2	SRS3078091-megahit_001
NODE_5281_length_1970_cov_36.0	SRS3078091-megahit_001
NODE_5282_length_1970_cov_32.7	SRS3078091-megahit_001
NODE_5325_length_1960_cov_24.0	SRS3078091-megahit_001
NODE_5359_length_1953_cov_24.3	SRS3078091-megahit_001
NODE_5366_length_1951_cov_35.0	SRS3078091-megahit_001
NODE_5424_length_1942_cov_34.0	SRS3078091-megahit_001
NODE_5445_length_1938_cov_20.0	SRS3078091-megahit_001
NODE_5475_length_1932_cov_25.8	SRS3078091-megahit_001
NODE_5485_length_1930_cov_20.6	SRS3078091-megahit_001
NODE_5543_length_1919_cov_29.7	SRS3078091-megahit_001
NODE_5544_length_1919_cov_26.0	SRS3078091-megahit_001
NODE_5581_length_1913_cov_30.7	SRS3078091-megahit_001
NODE_5582_length_1913_cov_20.0	SRS3078091-megahit_001
NODE_5636_length_1902_cov_24.9	SRS3078091-megahit_001
NODE_5640_length_1901_cov_28.4	SRS3078091-megahit_001
NODE_5700_length_1890_cov_23.8	SRS3078091-megahit_001
NODE_5719_length_1888_cov_28.0	SRS3078091-megahit_001
NODE_5745_length_1883_cov_33.7	SRS3078091-megahit_001
NODE_5760_length_1881_cov_28.7	SRS3078091-megahit_001
NODE_5797_length_1875_cov_30.7	SRS3078091-megahit_001
NODE_5821_length_1870_cov_22.0	SRS3078091-megahit_001
NODE_5845_length_1866_cov_25.9	SRS3078091-megahit_001
NODE_5854_length_1865_cov_23.4	SRS3078091-megahit_001
NODE_5891_length_1859_cov_26.9	SRS3078091-megahit_001
NODE_5914_length_1854_cov_29.0	SRS3078091-megahit_001
NODE_5917_length_1853_cov_34.8	SRS3078091-megahit_001
NODE_5926_length_1852_cov_22.2	SRS3078091-megahit_001
NODE_5992_length_1842_cov_37.2	SRS3078091-megahit_001
NODE_6045_length_1832_cov_28.6	SRS3078091-megahit_001
NODE_6047_length_1831_cov_22.6	SRS3078091-megahit_001
NODE_6053_length_1830_cov_31.2	SRS3078091-megahit_001
NODE_6066_length_1829_cov_32.2	SRS3078091-megahit_001
NODE_6084_length_1825_cov_25.9	SRS3078091-megahit_001
NODE_6092_length_1823_cov_35.1	SRS3078091-megahit_001
NODE_6201_length_1804_cov_31.0	SRS3078091-megahit_001
NODE_6212_length_1802_cov_30.3	SRS3078091-megahit_001
NODE_6216_length_1801_cov_32.4	SRS3078091-megahit_001
NODE_6240_length_1797_cov_24.5	SRS3078091-megahit_001
NODE_6248_length_1796_cov_20.6	SRS3078091-megahit_001
NODE_6252_length_1796_cov_34.0	SRS3078091-megahit_001
NODE_6255_length_1795_cov_18.1	SRS3078091-megahit_001
