Bin	Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools	Oral_site
SRS3078181.bin.r.4	OCBOGL_03215	-	GT2(7-133)	GT2	GT2	N	3	AC
SRS3078181.bin.r.4	OCBOGL_03730	-	GT2(7-151)	GT2	-	N	2	AC
SRS3078181.bin.r.4	OCBOGL_03735	-	GT2(4-178)	GT2	GT2	N	3	AC
SRS3078181.bin.r.4	OCBOGL_03740	-	GT2(4-127)	GT2	GT2	N	3	AC
SRS3078181.bin.r.4	OCBOGL_04515	-|-	GT2(6-136)+GT4(666-828)	GT2+GT4_e658	GT2+GT4	N	3	AC
SRS3078181.bin.r.4	OCBOGL_04530	-|-|-|-	GT2(7-136)+GT2(533-653)+GT4(1198-1360)	GT2+GT2+GT2+GT4_e658	GT2+GT4	N	3	AC
SRS3078181.bin.r.4	OCBOGL_04570	-	AA3(1-393)	-	-	N	1	AC
SRS3078181.bin.r.4	OCBOGL_04845	-	GT2(6-146)	GT2	GT2	N	3	AC
SRS3078181.bin.r.4	OCBOGL_05035	-	GT2(7-130)	GT2	-	N	2	AC
SRS3078181.bin.r.4	OCBOGL_05115	-	GT2(2-100)	GT2	GT2	N	3	AC
SRS3078181.bin.r.4	OCBOGL_05355	-	GT2(5-160)	GT2	-	N	2	AC
SRS3078181.bin.r.4	OCBOGL_05440	-	GT116(36-233)	GT4_e934	GT4	N	3	AC
SRS3078181.bin.r.4	OCBOGL_05445	-	GT2(6-129)	GT2	GT2	N	3	AC
SRS3078181.bin.r.4	OCBOGL_05455	-	GT116(43-237)	-	GT4	N	2	AC
SRS3078181.bin.r.4	OCBOGL_05855	-	GT2(5-159)	GT2	GT2	N	3	AC
SRS3078181.bin.r.4	OCBOGL_05945	-	GT4(195-337)	GT4_e796	GT4	N	3	AC
SRS3078181.bin.r.4	OCBOGL_06560	-	GT66(22-786)	GT66_e12	GT66	N	3	AC
SRS3078181.bin.r.4	OCBOGL_06805	-	GT4(212-336)	GT4_e2886	GT4	N	3	AC
SRS3078181.bin.r.4	OCBOGL_07555	-	GH154(2-346)	GH154_e17	GH154	N	3	AC
SRS3078181.bin.r.4	OCBOGL_02940	-	-	GT4_e540	GT4	N	2	AC
SRS3078181.bin.r.4	OCBOGL_03210	-	-	GT4_e2896	GT4	N	2	AC
SRS3078181.bin.r.4	OCBOGL_05435	-	-	GT2	GT2	N	2	AC
SRS3078181.bin.r.4	OCBOGL_05450	-	-	GT4_e2190	GT4	N	2	AC
SRS3078181.bin.r.4	OCBOGL_05640	-	-	GT28_e129	GT28	N	2	AC
SRS3078181.bin.r.4	OCBOGL_01945	-	-	-	GT97	N	1	AC
SRS3078181.bin.r.4	OCBOGL_01955	-	-	-	GT0	N	1	AC
SRS3078181.bin.r.4	OCBOGL_02095	-	-	-	GT2	N	1	AC
SRS3078181.bin.r.4	OCBOGL_03170	-	-	-	GT4	N	1	AC
SRS3078181.bin.r.4	OCBOGL_03180	-	-	-	GT2	N	1	AC
SRS3078181.bin.r.4	OCBOGL_03190	-	-	-	GT2	N	1	AC
SRS3078181.bin.r.4	OCBOGL_03985	-	-	-	GH130	N	1	AC
SRS3078181.bin.r.4	OCBOGL_04140	-	-	-	GT2	N	1	AC
SRS3078181.bin.r.4	OCBOGL_04285	-	-	-	CBM50	N	1	AC
SRS3078181.bin.r.4	OCBOGL_05060	-	-	-	GT2	N	1	AC
SRS3078181.bin.r.4	OCBOGL_05120	-	-	-	GT4	N	1	AC
SRS3078195.bin.r.19	JFCDHD_00105	-|-	GT2(4-115)	GT2+GT1_e585	GT1+GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_00175	-	GH179(17-151)	GH109_e7	-	N	2	AC
SRS3078195.bin.r.19	JFCDHD_01400	-	GH154(29-381)	GH154_e17	GH154	N	3	AC
SRS3078195.bin.r.19	JFCDHD_01430	-	GT2(8-147)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_01435	-	GT2(6-172)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_01440	-	GT2(140-283)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_01445	-	GT116(36-233)	GT4_e934	GT4	N	3	AC
SRS3078195.bin.r.19	JFCDHD_01450	-	GT2(6-129)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_01460	-	GT116(43-237)	-	GT4	N	2	AC
SRS3078195.bin.r.19	JFCDHD_01465	-	GT2(139-290)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_01475	-	GT2(7-133)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_01480	-	GT2(7-148)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_01500	-	GT2(7-151)	GT2	-	N	2	AC
SRS3078195.bin.r.19	JFCDHD_01505	-	GT2(4-178)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_01510	-	GT2(4-127)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_01740	-|-|-|-	GT2(7-136)+GT2(533-653)+GT4(1198-1360)	GT2+GT2+GT2+GT4_e658	GT2+GT4	N	3	AC
SRS3078195.bin.r.19	JFCDHD_01755	-|-	GT2(6-136)+GT4(666-828)	GT2+GT4_e658	GT2+GT4	N	3	AC
SRS3078195.bin.r.19	JFCDHD_02325	-	AA3(1-393)	-	-	N	1	AC
SRS3078195.bin.r.19	JFCDHD_02820	-	GT4(206-359)	GT4_e1609	GT4	N	3	AC
SRS3078195.bin.r.19	JFCDHD_03520	-	GT2(5-159)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_03530	-	GT81(21-242)	GT81_e6	GT81	N	3	AC
SRS3078195.bin.r.19	JFCDHD_03550	-	GT2(12-142)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_03725	-	GT2(6-166)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_04430	-	GT4(195-337)	GT4_e796	GT4	N	3	AC
SRS3078195.bin.r.19	JFCDHD_05955	-	GT2(6-146)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_06625	-	GT2(18-148)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_06690	-	GT2(5-160)	GT2	-	N	2	AC
SRS3078195.bin.r.19	JFCDHD_07850	-	GT2(5-159)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_07985	-	GT2(7-130)	GT2	-	N	2	AC
SRS3078195.bin.r.19	JFCDHD_08085	-	GT2(2-100)	GT2	GT2	N	3	AC
SRS3078195.bin.r.19	JFCDHD_08275	-	GT66(22-786)	GT66_e12	GT66	N	3	AC
SRS3078195.bin.r.19	JFCDHD_08410	-	GT4(212-336)	GT4_e2886	GT4	N	3	AC
SRS3078195.bin.r.19	JFCDHD_08690	-	GH154(2-346)	GH154_e17	GH154	N	3	AC
SRS3078195.bin.r.19	JFCDHD_01455	-	-	GT4_e2190	GT4	N	2	AC
SRS3078195.bin.r.19	JFCDHD_01470	-	-	GT4_e2896	GT4	N	2	AC
SRS3078195.bin.r.19	JFCDHD_01950	-	-	GT28_e129	GT28	N	2	AC
SRS3078195.bin.r.19	JFCDHD_02800	-	-	GT4_e540	GT4	N	2	AC
SRS3078195.bin.r.19	JFCDHD_00045	-	-	-	GH130	N	1	AC
SRS3078195.bin.r.19	JFCDHD_00160	-	-	-	GT2	N	1	AC
SRS3078195.bin.r.19	JFCDHD_01405	-	-	-	GT4	N	1	AC
SRS3078195.bin.r.19	JFCDHD_01415	-	-	-	GT2	N	1	AC
SRS3078195.bin.r.19	JFCDHD_01425	-	-	-	GT2	N	1	AC
SRS3078195.bin.r.19	JFCDHD_02840	-	-	-	GT97	N	1	AC
SRS3078195.bin.r.19	JFCDHD_02850	-	-	-	GT0	N	1	AC
SRS3078195.bin.r.19	JFCDHD_07410	-	-	-	CBM50	N	1	AC
SRS3078195.bin.r.19	JFCDHD_07630	-	-	-	GT2	N	1	AC
SRS3078195.bin.r.19	JFCDHD_07780	-	-	-	GT7	N	1	AC
SRS3078195.bin.r.19	JFCDHD_07960	-	-	-	GT2	N	1	AC
SRS3078195.bin.r.19	JFCDHD_08090	-	-	-	GT4	N	1	AC
SRS3078197.bin.r.4	NDJEHK_00830	-	AA3(1-393)	-	-	N	1	AC
SRS3078197.bin.r.4	NDJEHK_00920	-	GT2(8-147)	GT2	GT2	N	3	AC
SRS3078197.bin.r.4	NDJEHK_01305	-	GT2(2-100)	GT2	GT2	N	3	AC
SRS3078197.bin.r.4	NDJEHK_01405	-	GT81(21-242)	GT81_e6	GT81	N	3	AC
SRS3078197.bin.r.4	NDJEHK_02245	-	GT2(18-148)	GT2	GT2	N	3	AC
SRS3078197.bin.r.4	NDJEHK_02345	-	GT4(195-337)	GT4_e796	GT4	N	3	AC
SRS3078197.bin.r.4	NDJEHK_02875	-	GT2(12-142)	GT2	GT2	N	3	AC
SRS3078197.bin.r.4	NDJEHK_02940	-	GT66(22-786)	GT66_e12	GT66	N	3	AC
SRS3078197.bin.r.4	NDJEHK_03245	-	GH179(17-151)	GH109_e7	-	N	2	AC
SRS3078197.bin.r.4	NDJEHK_03315	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
SRS3078197.bin.r.4	NDJEHK_04755	-|-	GT2(6-117)	GT2+GT1_e585	GT1+GT2	N	3	AC
SRS3078197.bin.r.4	NDJEHK_04870	-	GT2(6-129)	GT2	GT2	N	3	AC
SRS3078197.bin.r.4	NDJEHK_04875	-	GT2(17-140)	GT2	GT2	N	3	AC
SRS3078197.bin.r.4	NDJEHK_05625	-	GT4(212-336)	GT4_e2886	GT4	N	3	AC
SRS3078197.bin.r.4	NDJEHK_05695	-	GH154(2-346)	GH154_e17	GH154	N	3	AC
SRS3078197.bin.r.4	NDJEHK_05780	-	GT2(4-178)	GT2	GT2	N	3	AC
SRS3078197.bin.r.4	NDJEHK_05825	-	GT4(213-366)	GT4_e1609	GT4	N	3	AC
SRS3078197.bin.r.4	NDJEHK_04865	-	-	GT4_e934	-	N	1	AC
SRS3078197.bin.r.4	NDJEHK_04975	-	-	GT28_e129	GT28	N	2	AC
SRS3078197.bin.r.4	NDJEHK_05350	-	-	GT4_e2190	GT4	N	2	AC
SRS3078197.bin.r.4	NDJEHK_00155	-	-	-	GT7	N	1	AC
SRS3078197.bin.r.4	NDJEHK_00925	-	-	-	GT2	N	1	AC
SRS3078197.bin.r.4	NDJEHK_01300	-	-	-	GT4	N	1	AC
SRS3078197.bin.r.4	NDJEHK_02665	-	-	-	GT0	N	1	AC
SRS3078197.bin.r.4	NDJEHK_03235	-	-	-	CBM50	N	1	AC
SRS3078197.bin.r.4	NDJEHK_03310	-	-	-	GT4	N	1	AC
SRS3078197.bin.r.4	NDJEHK_03870	-	-	-	GT2	N	1	AC
SRS3078197.bin.r.4	NDJEHK_05165	-	-	-	GT2	N	1	AC
SRS3078200.bin.r.1	JFDFEI_00205	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
SRS3078200.bin.r.1	JFDFEI_01110	-	CE1(11-257)	-	-	N	1	AC
SRS3078200.bin.r.1	JFDFEI_01740	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
SRS3078200.bin.r.1	JFDFEI_02200	-	GT81(18-243)	GT81_e6	GT81	N	3	AC
SRS3078200.bin.r.1	JFDFEI_03785	-	AA3(2-400)	-	-	N	1	AC
SRS3078200.bin.r.1	JFDFEI_04425	-	GT2(5-124)	GT2	GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_04430	-	GT2(19-142)	GT2	GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_05285	-	GT2(6-136)	GT2	GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_05455	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_05830	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
SRS3078200.bin.r.1	JFDFEI_05885	-	GT2(7-124)	GT2	GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_05890	-	GT2(4-176)	GT2	GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_05895	-	GT2(4-127)	GT2	GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_06130	-	GH179(17-150)	GH109_e7	-	N	2	AC
SRS3078200.bin.r.1	JFDFEI_07225	-	GT83(65-424)	-	-	N	1	AC
SRS3078200.bin.r.1	JFDFEI_07435	-	GT2(5-137)	GT2	-	N	2	AC
SRS3078200.bin.r.1	JFDFEI_07450	-	GT2(7-164)	GT2	GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_07465	-	GT2(5-144)	GT2	GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_07525	-	GT2(5-149)	GT2	-	N	2	AC
SRS3078200.bin.r.1	JFDFEI_07540	-	GT2(5-132)	GT2	-	N	2	AC
SRS3078200.bin.r.1	JFDFEI_07545	-	GT2(5-134)	GT2	-	N	2	AC
SRS3078200.bin.r.1	JFDFEI_07550	-	GT2(5-156)	GT2	-	N	2	AC
SRS3078200.bin.r.1	JFDFEI_07555	-	GT2(5-157)	GT2	GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_08980	-	GT2(18-152)	GT2	-	N	2	AC
SRS3078200.bin.r.1	JFDFEI_09040	-	GT2(11-143)	GT2	-	N	2	AC
SRS3078200.bin.r.1	JFDFEI_09060	-	GT2(5-134)	GT2	GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_09185	-	GT2(19-149)	GT2	GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_09285	-	GT2(7-144)	GT2	GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_09730	-	GT2(5-168)	GT2	GT2	N	3	AC
SRS3078200.bin.r.1	JFDFEI_07175	-	-	GT28_e129	GT28	N	2	AC
SRS3078200.bin.r.1	JFDFEI_00055	-	-	-	CBM50	N	1	AC
SRS3078200.bin.r.1	JFDFEI_03055	-	-	-	GT4	N	1	AC
SRS3078200.bin.r.1	JFDFEI_03260	-	-	-	GT7	N	1	AC
SRS3078200.bin.r.1	JFDFEI_04435	-	-	-	GT4	N	1	AC
SRS3078200.bin.r.1	JFDFEI_05290	-	-	-	GT4	N	1	AC
SRS3078200.bin.r.1	JFDFEI_05855	-	-	-	GT2	N	1	AC
SRS3078200.bin.r.1	JFDFEI_05865	-	-	-	GT2	N	1	AC
SRS3078200.bin.r.1	JFDFEI_07240	-	-	-	GT0	N	1	AC
SRS3078200.bin.r.1	JFDFEI_07375	-	-	-	CBM50	N	1	AC
SRS3078200.bin.r.1	JFDFEI_07535	-	-	-	GT2	N	1	AC
SRS3078200.bin.r.1	JFDFEI_08335	-	-	-	CBM50	N	1	AC
SRS3078200.bin.r.1	JFDFEI_08370	-	-	-	GT2	N	1	AC
SRS3078200.bin.r.1	JFDFEI_08555	-	-	-	GH130	N	1	AC
SRS3078200.bin.r.1	JFDFEI_10075	-	-	-	GT2	N	1	AC
SRS3078204.bin.r.13	OCKOCL_00980	-	GT2(5-123)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_01055	-	GT2(15-145)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_01830	-	GT4(206-359)	GT4_e1609	GT4	N	3	AC
SRS3078204.bin.r.13	OCKOCL_02710	-	AA3(2-400)	-	-	N	1	AC
SRS3078204.bin.r.13	OCKOCL_03815	-	GH179(17-150)	GH109_e7	-	N	2	AC
SRS3078204.bin.r.13	OCKOCL_04070	-	GT4(189-335)	GT4_e796	GT4	N	3	AC
SRS3078204.bin.r.13	OCKOCL_04675	-	GT4(214-333)	GT4_e2886	GT4	N	3	AC
SRS3078204.bin.r.13	OCKOCL_04735	-	GT2(5-168)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_05530	-	GT2(2-230)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_05535	-	GT2(4-176)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_05540	-	GT2(7-106)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_05595	-	GH154(28-382)	GH154_e17	GH154	N	3	AC
SRS3078204.bin.r.13	OCKOCL_05625	-	GT81(19-243)	GT81_e6	GT81	N	3	AC
SRS3078204.bin.r.13	OCKOCL_06105	-	GT4(631-766)	GT4_e2504	GT4	N	3	AC
SRS3078204.bin.r.13	OCKOCL_06135	-	GT2(8-135)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_06140	-	GT2(25-148)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_06145	2.4.1.-:1	GT2(6-132)	GT2	-	N	2	AC
SRS3078204.bin.r.13	OCKOCL_06175	-	GT2(10-172)	GT2	-	N	2	AC
SRS3078204.bin.r.13	OCKOCL_06185	-	GT2(5-144)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_07340	-	GT2(10-139)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_07345	-	GT2(10-148)	GT2	-	N	2	AC
SRS3078204.bin.r.13	OCKOCL_07350	-	GT2(5-124)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_07425	-	PL9(94-263)	-	-	N	1	AC
SRS3078204.bin.r.13	OCKOCL_07685	-|-	GT2(4-110)	GT2+GT1_e585	GT1+GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_08315	-	GT66(41-770)	GT66_e12	GT66	N	3	AC
SRS3078204.bin.r.13	OCKOCL_08880	-	GT2(7-132)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_08885	-	GT2(4-176)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_08890	-	GT2(2-230)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_09720	-	GT2(6-157)	GT2	GT2	N	3	AC
SRS3078204.bin.r.13	OCKOCL_09760	-	CE1(11-256)	-	-	N	1	AC
SRS3078204.bin.r.13	OCKOCL_01845	-	-	GT4_e540	GT4	N	2	AC
SRS3078204.bin.r.13	OCKOCL_04475	-	-	GT28_e129	GT28	N	2	AC
SRS3078204.bin.r.13	OCKOCL_01180	-	-	-	GT2	N	1	AC
SRS3078204.bin.r.13	OCKOCL_01800	-	-	-	GT0	N	1	AC
SRS3078204.bin.r.13	OCKOCL_01810	-	-	-	GT97	N	1	AC
SRS3078204.bin.r.13	OCKOCL_02090	-	-	-	CBM50	N	1	AC
SRS3078204.bin.r.13	OCKOCL_03200	-	-	-	GT4	N	1	AC
SRS3078204.bin.r.13	OCKOCL_03920	-	-	-	GT4	N	1	AC
SRS3078204.bin.r.13	OCKOCL_04150	-	-	-	GT7	N	1	AC
SRS3078204.bin.r.13	OCKOCL_04210	-	-	-	CBM50	N	1	AC
SRS3078204.bin.r.13	OCKOCL_04245	-	-	-	GT2	N	1	AC
SRS3078204.bin.r.13	OCKOCL_05150	-	-	-	GH0	N	1	AC
SRS3078204.bin.r.13	OCKOCL_05560	-	-	-	GT2	N	1	AC
SRS3078204.bin.r.13	OCKOCL_05570	-	-	-	GT2	N	1	AC
SRS3078204.bin.r.13	OCKOCL_06120	-	-	-	GT2	N	1	AC
SRS3078204.bin.r.13	OCKOCL_06180	-	-	-	GT2	N	1	AC
SRS3078204.bin.r.13	OCKOCL_07140	-	-	-	CBM50	N	1	AC
SRS3078204.bin.r.13	OCKOCL_07335	-	-	-	GT2	N	1	AC
SRS3078204.bin.r.13	OCKOCL_07625	-	-	-	GH130	N	1	AC
SRS4625244.bin.r.3	BPLELG_00070	-	GT81(19-243)	GT81_e6	GT81	N	3	AC
SRS4625244.bin.r.3	BPLELG_00105	-	GH154(28-382)	GH154_e17	GH154	N	3	AC
SRS4625244.bin.r.3	BPLELG_00170	-	GH179(17-150)	GH109_e7	-	N	2	AC
SRS4625244.bin.r.3	BPLELG_00220	-	GT4(206-359)	GT4_e1609	GT4	N	3	AC
SRS4625244.bin.r.3	BPLELG_01625	-	AA3(9-407)	-	-	N	1	AC
SRS4625244.bin.r.3	BPLELG_01975	-	GT4(213-333)	GT4_e2886	GT4	N	3	AC
SRS4625244.bin.r.3	BPLELG_02820	-	GT2(6-151)	GT2	GT2	N	3	AC
SRS4625244.bin.r.3	BPLELG_03035	-	GT2(2-230)	GT2	GT2	N	3	AC
SRS4625244.bin.r.3	BPLELG_03040	-	GT2(4-176)	GT2	GT2	N	3	AC
SRS4625244.bin.r.3	BPLELG_03045	-	GT2(2-71)	GT2	GT2	N	3	AC
SRS4625244.bin.r.3	BPLELG_05510	-	GT4(1-110)	GT4_e796	-	N	2	AC
SRS4625244.bin.r.3	BPLELG_05625	-	CE1(11-256)	-	-	N	1	AC
SRS4625244.bin.r.3	BPLELG_02950	-	-	GT28_e129	GT28	N	2	AC
SRS4625244.bin.r.3	BPLELG_03655	-	-	GT1_e585	GT1+GT2	N	2	AC
SRS4625244.bin.r.3	BPLELG_06205	-	-	GT4_e2504	-	N	1	AC
SRS4625244.bin.r.3	BPLELG_06575	-	-	GT4_e540	-	N	1	AC
SRS4625244.bin.r.3	BPLELG_00880	-	-	-	GT7	N	1	AC
SRS4625244.bin.r.3	BPLELG_01280	-	-	-	CBM50	N	1	AC
SRS4625244.bin.r.3	BPLELG_01635	-	-	-	CBM50	N	1	AC
SRS4625244.bin.r.3	BPLELG_02475	-	-	-	GT2	N	1	AC
SRS4625244.bin.r.3	BPLELG_03545	-	-	-	GT0	N	1	AC
SRS4625244.bin.r.3	BPLELG_03920	-	-	-	GT2	N	1	AC
SRS4625244.bin.r.3	BPLELG_03930	-	-	-	GT4	N	1	AC
SRS4625244.bin.r.3	BPLELG_04305	-	-	-	GH130	N	1	AC
SRS4625244.bin.r.3	BPLELG_04500	-	-	-	GT4	N	1	AC
SRS4625244.bin.r.3	BPLELG_04770	-	-	-	GT2	N	1	AC
SRS4625245.bin.r.11	DFDBHM_01380	-	AA3(2-400)	-	-	N	1	AC
SRS4625245.bin.r.11	DFDBHM_01485	-	GT2(2-230)	GT2	GT2	N	3	AC
SRS4625245.bin.r.11	DFDBHM_01490	-	GT2(4-176)	GT2	GT2	N	3	AC
SRS4625245.bin.r.11	DFDBHM_01495	-	GT2(7-106)	GT2	GT2	N	3	AC
SRS4625245.bin.r.11	DFDBHM_01710	-	GT4(213-333)	GT4_e2886	GT4	N	3	AC
SRS4625245.bin.r.11	DFDBHM_02035	-	CE1(11-256)	-	-	N	1	AC
SRS4625245.bin.r.11	DFDBHM_03095	-	GT4(206-359)	GT4_e1609	GT4	N	3	AC
SRS4625245.bin.r.11	DFDBHM_03650	-	GT4(189-335)	GT4_e796	GT4	N	3	AC
SRS4625245.bin.r.11	DFDBHM_04720	-	GT81(19-243)	GT81_e6	GT81	N	3	AC
SRS4625245.bin.r.11	DFDBHM_04755	-	GH154(28-382)	GH154_e17	GH154	N	3	AC
SRS4625245.bin.r.11	DFDBHM_05620	-	GH179(17-150)	GH109_e7	-	N	2	AC
SRS4625245.bin.r.11	DFDBHM_05670	-	GT2(15-145)	GT2	GT2	N	3	AC
SRS4625245.bin.r.11	DFDBHM_06740	-	GT2(5-123)	GT2	GT2	N	3	AC
SRS4625245.bin.r.11	DFDBHM_06820	-	GT2(5-168)	GT2	GT2	N	3	AC
SRS4625245.bin.r.11	DFDBHM_07565	-	GT2(6-151)	GT2	GT2	N	3	AC
SRS4625245.bin.r.11	DFDBHM_07905	-	GT2(5-124)	GT2	GT2	N	3	AC
SRS4625245.bin.r.11	DFDBHM_04275	-	-	GT28_e129	GT28	N	2	AC
SRS4625245.bin.r.11	DFDBHM_08820	-	-	GT1_e585	GT1+GT2	N	2	AC
SRS4625245.bin.r.11	DFDBHM_09075	-	-	GT4_e540	GT4	N	2	AC
SRS4625245.bin.r.11	DFDBHM_00165	-	-	-	GT2	N	1	AC
SRS4625245.bin.r.11	DFDBHM_00200	-	-	-	CBM50	N	1	AC
SRS4625245.bin.r.11	DFDBHM_00260	-	-	-	GT7	N	1	AC
SRS4625245.bin.r.11	DFDBHM_00750	-	-	-	GT2	N	1	AC
SRS4625245.bin.r.11	DFDBHM_01520	-	-	-	GT2	N	1	AC
SRS4625245.bin.r.11	DFDBHM_01530	-	-	-	GT2	N	1	AC
SRS4625245.bin.r.11	DFDBHM_01615	-	-	-	CBM50	N	1	AC
SRS4625245.bin.r.11	DFDBHM_02880	-	-	-	GT4	N	1	AC
SRS4625245.bin.r.11	DFDBHM_03065	-	-	-	GT0	N	1	AC
SRS4625245.bin.r.11	DFDBHM_03075	-	-	-	GT97	N	1	AC
SRS4625245.bin.r.11	DFDBHM_03555	-	-	-	GH130	N	1	AC
SRS4625245.bin.r.11	DFDBHM_04405	-	-	-	GT4	N	1	AC
SRS4625245.bin.r.11	DFDBHM_07655	-	-	-	GH0	N	1	AC
SRS4625245.bin.r.24	JPIKIK_00250	-	GT83(65-424)	-	-	N	1	AC
SRS4625245.bin.r.24	JPIKIK_00385	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
SRS4625245.bin.r.24	JPIKIK_02865	-	GT4(631-766)	GT4_e2504	GT4	N	3	AC
SRS4625245.bin.r.24	JPIKIK_03055	-	AA3(2-400)	-	-	N	1	AC
SRS4625245.bin.r.24	JPIKIK_03205	-	GT2(5-156)	GT2	-	N	2	AC
SRS4625245.bin.r.24	JPIKIK_03210	-	GT2(5-134)	GT2	-	N	2	AC
SRS4625245.bin.r.24	JPIKIK_03215	-	GT2(5-132)	GT2	-	N	2	AC
SRS4625245.bin.r.24	JPIKIK_03230	-	GT2(5-149)	GT2	-	N	2	AC
SRS4625245.bin.r.24	JPIKIK_04335	-	GH179(17-150)	GH109_e7	-	N	2	AC
SRS4625245.bin.r.24	JPIKIK_04905	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
SRS4625245.bin.r.24	JPIKIK_05290	-	GT2(7-164)	GT2	GT2	N	3	AC
SRS4625245.bin.r.24	JPIKIK_05305	-	GT2(5-137)	GT2	-	N	2	AC
SRS4625245.bin.r.24	JPIKIK_05325	-	GT2(5-134)	GT2	GT2	N	3	AC
SRS4625245.bin.r.24	JPIKIK_05360	-	CE1(11-257)	-	-	N	1	AC
SRS4625245.bin.r.24	JPIKIK_05575	-	GT81(18-243)	GT81_e6	GT81	N	3	AC
SRS4625245.bin.r.24	JPIKIK_05765	-	GT2(5-124)	GT2	GT2	N	3	AC
SRS4625245.bin.r.24	JPIKIK_05770	-	GT2(5-128)	GT2	GT2	N	3	AC
SRS4625245.bin.r.24	JPIKIK_06010	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
SRS4625245.bin.r.24	JPIKIK_06310	-	GT2(6-136)	GT2	GT2	N	3	AC
SRS4625245.bin.r.24	JPIKIK_06835	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
SRS4625245.bin.r.24	JPIKIK_06910	-	GT2(19-149)	GT2	GT2	N	3	AC
SRS4625245.bin.r.24	JPIKIK_07115	-	GT2(11-143)	GT2	-	N	2	AC
SRS4625245.bin.r.24	JPIKIK_07815	-	GT2(5-144)	GT2	GT2	N	3	AC
SRS4625245.bin.r.24	JPIKIK_08275	-	GT2(7-132)	GT2	GT2	N	3	AC
SRS4625245.bin.r.24	JPIKIK_08280	-	GT2(4-176)	GT2	GT2	N	3	AC
SRS4625245.bin.r.24	JPIKIK_08285	-	GT2(4-126)	GT2	GT2	N	3	AC
SRS4625245.bin.r.24	JPIKIK_08405	-	GT2(7-144)	GT2	GT2	N	3	AC
SRS4625245.bin.r.24	JPIKIK_08715	-	GT2(10-172)	GT2	-	N	2	AC
