Contig	MAG
NODE_3171_length_2299_cov_52.5	SRS4625244-megahit_009
NODE_3183_length_2295_cov_60.4	SRS4625244-megahit_009
NODE_3214_length_2285_cov_53.6	SRS4625244-megahit_009
NODE_3217_length_2283_cov_56.1	SRS4625244-megahit_009
NODE_3218_length_2283_cov_53.9	SRS4625244-megahit_009
NODE_3249_length_2273_cov_53.0	SRS4625244-megahit_009
NODE_3255_length_2271_cov_69.2	SRS4625244-megahit_009
NODE_3275_length_2262_cov_52.5	SRS4625244-megahit_009
NODE_3282_length_2260_cov_64.2	SRS4625244-megahit_009
NODE_3284_length_2259_cov_63.4	SRS4625244-megahit_009
NODE_3339_length_2241_cov_47.4	SRS4625244-megahit_009
NODE_3397_length_2218_cov_53.3	SRS4625244-megahit_009
NODE_3420_length_2210_cov_52.5	SRS4625244-megahit_009
NODE_3429_length_2209_cov_53.8	SRS4625244-megahit_009
NODE_3435_length_2204_cov_54.5	SRS4625244-megahit_009
NODE_3446_length_2199_cov_46.6	SRS4625244-megahit_009
NODE_3447_length_2199_cov_60.8	SRS4625244-megahit_009
NODE_3467_length_2193_cov_48.4	SRS4625244-megahit_009
NODE_3482_length_2189_cov_52.6	SRS4625244-megahit_009
NODE_3503_length_2184_cov_57.4	SRS4625244-megahit_009
NODE_3504_length_2183_cov_52.2	SRS4625244-megahit_009
NODE_3517_length_2178_cov_54.1	SRS4625244-megahit_009
NODE_3518_length_2178_cov_64.8	SRS4625244-megahit_009
NODE_3524_length_2176_cov_50.9	SRS4625244-megahit_009
NODE_3544_length_2169_cov_61.7	SRS4625244-megahit_009
NODE_3547_length_2167_cov_47.8	SRS4625244-megahit_009
NODE_3578_length_2157_cov_50.1	SRS4625244-megahit_009
NODE_3579_length_2157_cov_48.1	SRS4625244-megahit_009
NODE_3587_length_2154_cov_54.1	SRS4625244-megahit_009
NODE_3620_length_2145_cov_53.3	SRS4625244-megahit_009
NODE_3636_length_2141_cov_57.5	SRS4625244-megahit_009
NODE_3667_length_2134_cov_48.2	SRS4625244-megahit_009
NODE_3668_length_2134_cov_48.1	SRS4625244-megahit_009
NODE_3765_length_2106_cov_57.6	SRS4625244-megahit_009
NODE_3797_length_2097_cov_56.0	SRS4625244-megahit_009
NODE_3804_length_2095_cov_59.3	SRS4625244-megahit_009
NODE_3805_length_2095_cov_59.3	SRS4625244-megahit_009
NODE_3872_length_2076_cov_57.8	SRS4625244-megahit_009
NODE_3909_length_2062_cov_51.4	SRS4625244-megahit_009
NODE_3910_length_2062_cov_59.8	SRS4625244-megahit_009
NODE_3918_length_2060_cov_50.1	SRS4625244-megahit_009
NODE_3976_length_2044_cov_54.1	SRS4625244-megahit_009
NODE_3978_length_2043_cov_42.4	SRS4625244-megahit_009
NODE_4002_length_2037_cov_67.2	SRS4625244-megahit_009
NODE_4009_length_2033_cov_54.4	SRS4625244-megahit_009
NODE_4077_length_2016_cov_62.5	SRS4625244-megahit_009
NODE_4227_length_1969_cov_58.2	SRS4625244-megahit_009
NODE_4233_length_1966_cov_48.8	SRS4625244-megahit_009
NODE_4318_length_1946_cov_51.4	SRS4625244-megahit_009
NODE_4321_length_1945_cov_56.0	SRS4625244-megahit_009
NODE_4335_length_1941_cov_48.0	SRS4625244-megahit_009
NODE_4344_length_1940_cov_49.7	SRS4625244-megahit_009
NODE_4424_length_1920_cov_47.0	SRS4625244-megahit_009
NODE_4430_length_1918_cov_58.4	SRS4625244-megahit_009
NODE_4465_length_1911_cov_51.1	SRS4625244-megahit_009
NODE_4521_length_1896_cov_62.2	SRS4625244-megahit_009
NODE_4534_length_1894_cov_53.8	SRS4625244-megahit_009
NODE_4551_length_1891_cov_52.4	SRS4625244-megahit_009
NODE_4627_length_1878_cov_51.0	SRS4625244-megahit_009
NODE_4702_length_1863_cov_45.5	SRS4625244-megahit_009
NODE_4722_length_1859_cov_52.6	SRS4625244-megahit_009
NODE_4744_length_1855_cov_54.3	SRS4625244-megahit_009
NODE_4793_length_1844_cov_51.4	SRS4625244-megahit_009
NODE_4826_length_1837_cov_55.5	SRS4625244-megahit_009
NODE_4861_length_1831_cov_53.8	SRS4625244-megahit_009
NODE_4865_length_1828_cov_54.3	SRS4625244-megahit_009
NODE_4871_length_1827_cov_54.2	SRS4625244-megahit_009
NODE_4875_length_1826_cov_57.1	SRS4625244-megahit_009
NODE_4886_length_1824_cov_59.7	SRS4625244-megahit_009
NODE_4925_length_1817_cov_61.6	SRS4625244-megahit_009
NODE_4962_length_1807_cov_59.3	SRS4625244-megahit_009
NODE_4986_length_1801_cov_61.9	SRS4625244-megahit_009
NODE_5081_length_1785_cov_47.1	SRS4625244-megahit_009
NODE_5108_length_1780_cov_54.0	SRS4625244-megahit_009
NODE_5113_length_1779_cov_58.0	SRS4625244-megahit_009
NODE_5125_length_1776_cov_47.0	SRS4625244-megahit_009
NODE_5248_length_1752_cov_59.4	SRS4625244-megahit_009
NODE_5290_length_1745_cov_54.3	SRS4625244-megahit_009
NODE_5302_length_1743_cov_52.9	SRS4625244-megahit_009
NODE_5351_length_1735_cov_48.4	SRS4625244-megahit_009
NODE_5393_length_1727_cov_59.5	SRS4625244-megahit_009
NODE_5426_length_1720_cov_57.1	SRS4625244-megahit_009
NODE_5481_length_1712_cov_55.6	SRS4625244-megahit_009
NODE_5506_length_1709_cov_55.2	SRS4625244-megahit_009
NODE_5535_length_1704_cov_83.4	SRS4625244-megahit_009
NODE_5587_length_1694_cov_50.3	SRS4625244-megahit_009
NODE_5666_length_1680_cov_57.7	SRS4625244-megahit_009
NODE_5695_length_1675_cov_55.0	SRS4625244-megahit_009
NODE_5698_length_1674_cov_55.2	SRS4625244-megahit_009
NODE_5742_length_1665_cov_51.8	SRS4625244-megahit_009
NODE_5787_length_1658_cov_50.0	SRS4625244-megahit_009
NODE_5816_length_1652_cov_50.0	SRS4625244-megahit_009
NODE_5839_length_1649_cov_57.6	SRS4625244-megahit_009
NODE_5915_length_1636_cov_52.0	SRS4625244-megahit_009
NODE_5950_length_1632_cov_63.3	SRS4625244-megahit_009
NODE_6044_length_1616_cov_60.6	SRS4625244-megahit_009
NODE_6107_length_1607_cov_47.9	SRS4625244-megahit_009
NODE_6113_length_1606_cov_55.6	SRS4625244-megahit_009
NODE_6126_length_1604_cov_55.8	SRS4625244-megahit_009
NODE_6168_length_1596_cov_49.7	SRS4625244-megahit_009
NODE_6294_length_1575_cov_60.6	SRS4625244-megahit_009
NODE_6339_length_1570_cov_52.9	SRS4625244-megahit_009
NODE_6496_length_1547_cov_56.0	SRS4625244-megahit_009
NODE_6510_length_1546_cov_59.5	SRS4625244-megahit_009
NODE_6519_length_1545_cov_63.1	SRS4625244-megahit_009
NODE_6542_length_1542_cov_55.9	SRS4625244-megahit_009
NODE_6589_length_1536_cov_43.8	SRS4625244-megahit_009
NODE_6603_length_1535_cov_49.2	SRS4625244-megahit_009
NODE_6649_length_1530_cov_53.4	SRS4625244-megahit_009
NODE_6676_length_1526_cov_46.3	SRS4625244-megahit_009
NODE_6743_length_1518_cov_56.0	SRS4625244-megahit_009
NODE_6813_length_1510_cov_58.3	SRS4625244-megahit_009
NODE_7149_length_1468_cov_52.8	SRS4625244-megahit_009
NODE_7274_length_1454_cov_56.8	SRS4625244-megahit_009
NODE_7328_length_1447_cov_45.4	SRS4625244-megahit_009
NODE_7363_length_1443_cov_62.9	SRS4625244-megahit_009
NODE_7394_length_1441_cov_48.0	SRS4625244-megahit_009
NODE_7447_length_1433_cov_57.4	SRS4625244-megahit_009
NODE_7477_length_1429_cov_56.2	SRS4625244-megahit_009
NODE_7501_length_1426_cov_59.3	SRS4625244-megahit_009
NODE_7583_length_1417_cov_51.6	SRS4625244-megahit_009
NODE_7611_length_1414_cov_55.7	SRS4625244-megahit_009
NODE_7615_length_1413_cov_57.3	SRS4625244-megahit_009
NODE_7689_length_1407_cov_53.6	SRS4625244-megahit_009
NODE_7709_length_1404_cov_60.5	SRS4625244-megahit_009
NODE_7898_length_1384_cov_59.7	SRS4625244-megahit_009
NODE_7902_length_1383_cov_58.3	SRS4625244-megahit_009
NODE_7962_length_1377_cov_50.4	SRS4625244-megahit_009
NODE_8067_length_1367_cov_39.1	SRS4625244-megahit_009
NODE_8084_length_1365_cov_48.2	SRS4625244-megahit_009
NODE_8320_length_1343_cov_50.8	SRS4625244-megahit_009
NODE_8352_length_1339_cov_50.0	SRS4625244-megahit_009
NODE_8408_length_1333_cov_48.8	SRS4625244-megahit_009
NODE_8447_length_1329_cov_41.4	SRS4625244-megahit_009
NODE_8457_length_1328_cov_66.8	SRS4625244-megahit_009
NODE_8523_length_1321_cov_53.0	SRS4625244-megahit_009
NODE_8574_length_1317_cov_55.3	SRS4625244-megahit_009
NODE_8588_length_1316_cov_49.4	SRS4625244-megahit_009
NODE_8671_length_1310_cov_54.5	SRS4625244-megahit_009
NODE_8837_length_1296_cov_44.3	SRS4625244-megahit_009
NODE_8839_length_1296_cov_50.8	SRS4625244-megahit_009
NODE_8927_length_1289_cov_55.8	SRS4625244-megahit_009
NODE_9018_length_1282_cov_43.4	SRS4625244-megahit_009
NODE_9033_length_1281_cov_53.5	SRS4625244-megahit_009
NODE_9037_length_1281_cov_65.4	SRS4625244-megahit_009
NODE_9169_length_1270_cov_50.9	SRS4625244-megahit_009
NODE_9226_length_1264_cov_47.3	SRS4625244-megahit_009
NODE_9350_length_1254_cov_43.0	SRS4625244-megahit_009
NODE_9400_length_1251_cov_49.5	SRS4625244-megahit_009
NODE_9539_length_1239_cov_60.3	SRS4625244-megahit_009
NODE_9574_length_1236_cov_58.6	SRS4625244-megahit_009
NODE_9616_length_1233_cov_51.3	SRS4625244-megahit_009
NODE_9631_length_1232_cov_61.4	SRS4625244-megahit_009
NODE_10158_length_1193_cov_56.3	SRS4625244-megahit_009
NODE_10175_length_1191_cov_45.7	SRS4625244-megahit_009
NODE_10352_length_1180_cov_54.6	SRS4625244-megahit_009
NODE_10467_length_1172_cov_61.8	SRS4625244-megahit_009
NODE_10530_length_1169_cov_58.2	SRS4625244-megahit_009
NODE_10647_length_1161_cov_51.6	SRS4625244-megahit_009
NODE_10848_length_1147_cov_54.2	SRS4625244-megahit_009
NODE_10896_length_1144_cov_51.8	SRS4625244-megahit_009
NODE_11075_length_1133_cov_50.4	SRS4625244-megahit_009
NODE_11143_length_1129_cov_48.2	SRS4625244-megahit_009
NODE_11538_length_1107_cov_51.9	SRS4625244-megahit_009
NODE_11607_length_1104_cov_58.2	SRS4625244-megahit_009
NODE_11627_length_1102_cov_56.3	SRS4625244-megahit_009
NODE_11736_length_1095_cov_51.0	SRS4625244-megahit_009
NODE_11781_length_1094_cov_53.3	SRS4625244-megahit_009
NODE_11834_length_1090_cov_54.6	SRS4625244-megahit_009
NODE_11837_length_1090_cov_59.5	SRS4625244-megahit_009
NODE_11997_length_1082_cov_53.5	SRS4625244-megahit_009
NODE_12140_length_1075_cov_44.7	SRS4625244-megahit_009
NODE_12244_length_1069_cov_50.9	SRS4625244-megahit_009
NODE_12336_length_1064_cov_58.1	SRS4625244-megahit_009
NODE_12411_length_1061_cov_58.4	SRS4625244-megahit_009
NODE_12466_length_1058_cov_54.0	SRS4625244-megahit_009
NODE_12710_length_1044_cov_53.4	SRS4625244-megahit_009
NODE_12720_length_1044_cov_54.3	SRS4625244-megahit_009
NODE_12824_length_1039_cov_57.1	SRS4625244-megahit_009
NODE_12825_length_1038_cov_51.1	SRS4625244-megahit_009
NODE_12987_length_1030_cov_46.7	SRS4625244-megahit_009
NODE_13213_length_1019_cov_54.4	SRS4625244-megahit_009
NODE_521_length_15500_cov_87.9	SRS4625245-megahit_007
NODE_867_length_11160_cov_76.3	SRS4625245-megahit_007
NODE_965_length_10415_cov_75.2	SRS4625245-megahit_007
NODE_996_length_10177_cov_67.2	SRS4625245-megahit_007
NODE_1113_length_9313_cov_90.5	SRS4625245-megahit_007
NODE_1155_length_9050_cov_68.6	SRS4625245-megahit_007
NODE_1177_length_8952_cov_73.4	SRS4625245-megahit_007
NODE_1267_length_8488_cov_85.6	SRS4625245-megahit_007
NODE_1283_length_8371_cov_60.9	SRS4625245-megahit_007
NODE_1359_length_8042_cov_79.5	SRS4625245-megahit_007
NODE_1392_length_7924_cov_89.7	SRS4625245-megahit_007
NODE_1406_length_7864_cov_70.7	SRS4625245-megahit_007
NODE_1540_length_7274_cov_74.5	SRS4625245-megahit_007
NODE_1578_length_7160_cov_87.4	SRS4625245-megahit_007
NODE_1585_length_7141_cov_81.7	SRS4625245-megahit_007
NODE_1624_length_7015_cov_75.4	SRS4625245-megahit_007
NODE_1649_length_6944_cov_86.5	SRS4625245-megahit_007
NODE_1694_length_6814_cov_77.8	SRS4625245-megahit_007
NODE_1810_length_6508_cov_58.2	SRS4625245-megahit_007
NODE_1818_length_6486_cov_70.5	SRS4625245-megahit_007
NODE_1888_length_6329_cov_66.4	SRS4625245-megahit_007
NODE_1967_length_6155_cov_68.8	SRS4625245-megahit_007
NODE_1976_length_6123_cov_83.0	SRS4625245-megahit_007
NODE_2096_length_5910_cov_79.9	SRS4625245-megahit_007
NODE_2106_length_5896_cov_75.8	SRS4625245-megahit_007
NODE_2108_length_5886_cov_62.0	SRS4625245-megahit_007
NODE_2162_length_5788_cov_75.8	SRS4625245-megahit_007
NODE_2230_length_5666_cov_76.9	SRS4625245-megahit_007
NODE_2271_length_5571_cov_75.3	SRS4625245-megahit_007
NODE_2314_length_5488_cov_75.1	SRS4625245-megahit_007
NODE_2399_length_5317_cov_79.8	SRS4625245-megahit_007
NODE_2410_length_5300_cov_66.4	SRS4625245-megahit_007
NODE_2416_length_5288_cov_68.3	SRS4625245-megahit_007
NODE_2489_length_5170_cov_71.4	SRS4625245-megahit_007
NODE_2502_length_5144_cov_58.5	SRS4625245-megahit_007
NODE_2546_length_5086_cov_81.3	SRS4625245-megahit_007
NODE_2554_length_5079_cov_74.7	SRS4625245-megahit_007
NODE_2567_length_5053_cov_74.4	SRS4625245-megahit_007
NODE_2658_length_4935_cov_64.0	SRS4625245-megahit_007
NODE_2704_length_4859_cov_74.4	SRS4625245-megahit_007
NODE_2771_length_4760_cov_73.1	SRS4625245-megahit_007
NODE_2784_length_4750_cov_77.7	SRS4625245-megahit_007
NODE_2818_length_4700_cov_90.1	SRS4625245-megahit_007
NODE_2838_length_4674_cov_86.0	SRS4625245-megahit_007
NODE_2840_length_4670_cov_56.2	SRS4625245-megahit_007
NODE_2856_length_4644_cov_84.9	SRS4625245-megahit_007
NODE_2869_length_4629_cov_61.5	SRS4625245-megahit_007
NODE_2870_length_4626_cov_84.1	SRS4625245-megahit_007
NODE_2907_length_4569_cov_84.4	SRS4625245-megahit_007
NODE_2916_length_4559_cov_59.1	SRS4625245-megahit_007
NODE_2996_length_4462_cov_74.2	SRS4625245-megahit_007
NODE_3024_length_4425_cov_72.5	SRS4625245-megahit_007
NODE_3033_length_4409_cov_77.8	SRS4625245-megahit_007
NODE_3037_length_4406_cov_82.0	SRS4625245-megahit_007
NODE_3054_length_4381_cov_71.5	SRS4625245-megahit_007
NODE_3066_length_4369_cov_71.4	SRS4625245-megahit_007
NODE_3089_length_4350_cov_67.9	SRS4625245-megahit_007
NODE_3133_length_4302_cov_77.1	SRS4625245-megahit_007
NODE_3144_length_4297_cov_69.0	SRS4625245-megahit_007
NODE_3149_length_4293_cov_70.5	SRS4625245-megahit_007
NODE_3202_length_4237_cov_70.4	SRS4625245-megahit_007
NODE_3207_length_4233_cov_79.3	SRS4625245-megahit_007
NODE_3248_length_4196_cov_96.5	SRS4625245-megahit_007
NODE_3279_length_4177_cov_73.1	SRS4625245-megahit_007
NODE_3316_length_4140_cov_67.2	SRS4625245-megahit_007
NODE_3334_length_4129_cov_96.0	SRS4625245-megahit_007
NODE_3434_length_4012_cov_73.8	SRS4625245-megahit_007
NODE_3470_length_3980_cov_75.4	SRS4625245-megahit_007
NODE_3590_length_3872_cov_85.3	SRS4625245-megahit_007
NODE_3591_length_3871_cov_64.6	SRS4625245-megahit_007
NODE_3637_length_3833_cov_72.2	SRS4625245-megahit_007
NODE_3650_length_3818_cov_61.6	SRS4625245-megahit_007
NODE_3671_length_3806_cov_67.8	SRS4625245-megahit_007
NODE_3704_length_3781_cov_73.7	SRS4625245-megahit_007
NODE_3733_length_3761_cov_66.5	SRS4625245-megahit_007
NODE_3737_length_3757_cov_75.9	SRS4625245-megahit_007
NODE_3770_length_3736_cov_74.5	SRS4625245-megahit_007
NODE_3775_length_3729_cov_85.8	SRS4625245-megahit_007
NODE_3777_length_3729_cov_76.2	SRS4625245-megahit_007
NODE_3784_length_3720_cov_77.9	SRS4625245-megahit_007
NODE_3817_length_3691_cov_80.7	SRS4625245-megahit_007
NODE_3826_length_3688_cov_74.3	SRS4625245-megahit_007
NODE_3842_length_3678_cov_88.0	SRS4625245-megahit_007
NODE_3856_length_3670_cov_83.6	SRS4625245-megahit_007
NODE_3890_length_3648_cov_73.9	SRS4625245-megahit_007
NODE_3893_length_3646_cov_80.4	SRS4625245-megahit_007
NODE_3976_length_3590_cov_78.1	SRS4625245-megahit_007
NODE_3977_length_3586_cov_79.3	SRS4625245-megahit_007
NODE_4011_length_3564_cov_64.9	SRS4625245-megahit_007
NODE_4125_length_3485_cov_70.3	SRS4625245-megahit_007
NODE_4146_length_3473_cov_72.0	SRS4625245-megahit_007
NODE_4153_length_3469_cov_73.8	SRS4625245-megahit_007
NODE_4183_length_3446_cov_77.5	SRS4625245-megahit_007
NODE_4206_length_3432_cov_52.1	SRS4625245-megahit_007
NODE_4315_length_3371_cov_82.8	SRS4625245-megahit_007
NODE_4326_length_3367_cov_75.0	SRS4625245-megahit_007
NODE_4334_length_3363_cov_60.5	SRS4625245-megahit_007
NODE_4341_length_3360_cov_81.8	SRS4625245-megahit_007
NODE_4477_length_3277_cov_74.3	SRS4625245-megahit_007
NODE_4494_length_3268_cov_62.2	SRS4625245-megahit_007
NODE_4671_length_3179_cov_67.7	SRS4625245-megahit_007
NODE_4697_length_3168_cov_49.0	SRS4625245-megahit_007
NODE_4698_length_3168_cov_65.5	SRS4625245-megahit_007
NODE_4756_length_3139_cov_77.4	SRS4625245-megahit_007
NODE_4759_length_3137_cov_67.6	SRS4625245-megahit_007
NODE_4788_length_3124_cov_66.0	SRS4625245-megahit_007
NODE_4820_length_3110_cov_74.3	SRS4625245-megahit_007
NODE_4938_length_3056_cov_63.6	SRS4625245-megahit_007
NODE_4957_length_3045_cov_73.1	SRS4625245-megahit_007
NODE_4967_length_3041_cov_57.1	SRS4625245-megahit_007
NODE_4971_length_3040_cov_61.0	SRS4625245-megahit_007
NODE_4973_length_3040_cov_85.5	SRS4625245-megahit_007
NODE_4983_length_3036_cov_64.4	SRS4625245-megahit_007
NODE_5046_length_3005_cov_71.9	SRS4625245-megahit_007
NODE_5077_length_2989_cov_70.8	SRS4625245-megahit_007
NODE_5105_length_2978_cov_94.6	SRS4625245-megahit_007
NODE_5111_length_2975_cov_69.5	SRS4625245-megahit_007
NODE_5126_length_2965_cov_68.7	SRS4625245-megahit_007
NODE_5151_length_2953_cov_65.7	SRS4625245-megahit_007
NODE_5156_length_2951_cov_81.3	SRS4625245-megahit_007
NODE_5275_length_2905_cov_70.3	SRS4625245-megahit_007
NODE_5284_length_2903_cov_101.6	SRS4625245-megahit_007
NODE_5315_length_2889_cov_63.8	SRS4625245-megahit_007
NODE_5332_length_2883_cov_57.0	SRS4625245-megahit_007
NODE_5388_length_2857_cov_68.8	SRS4625245-megahit_007
NODE_5398_length_2852_cov_61.9	SRS4625245-megahit_007
NODE_5444_length_2832_cov_77.0	SRS4625245-megahit_007
NODE_5467_length_2821_cov_80.4	SRS4625245-megahit_007
NODE_5544_length_2785_cov_75.7	SRS4625245-megahit_007
NODE_5563_length_2779_cov_64.2	SRS4625245-megahit_007
NODE_5587_length_2773_cov_74.8	SRS4625245-megahit_007
NODE_5649_length_2755_cov_70.5	SRS4625245-megahit_007
NODE_5674_length_2744_cov_75.9	SRS4625245-megahit_007
NODE_5680_length_2743_cov_79.8	SRS4625245-megahit_007
NODE_5698_length_2734_cov_76.7	SRS4625245-megahit_007
NODE_5737_length_2721_cov_58.5	SRS4625245-megahit_007
NODE_5816_length_2693_cov_63.1	SRS4625245-megahit_007
NODE_5865_length_2677_cov_79.5	SRS4625245-megahit_007
NODE_5883_length_2672_cov_64.9	SRS4625245-megahit_007
NODE_5894_length_2669_cov_70.6	SRS4625245-megahit_007
NODE_5903_length_2667_cov_68.3	SRS4625245-megahit_007
NODE_5908_length_2664_cov_65.0	SRS4625245-megahit_007
NODE_5915_length_2662_cov_77.5	SRS4625245-megahit_007
NODE_6001_length_2638_cov_65.6	SRS4625245-megahit_007
NODE_6091_length_2606_cov_71.4	SRS4625245-megahit_007
NODE_6117_length_2599_cov_71.0	SRS4625245-megahit_007
NODE_6179_length_2578_cov_62.9	SRS4625245-megahit_007
NODE_6190_length_2576_cov_75.2	SRS4625245-megahit_007
NODE_6208_length_2571_cov_52.3	SRS4625245-megahit_007
NODE_6305_length_2543_cov_65.2	SRS4625245-megahit_007
NODE_6327_length_2537_cov_80.9	SRS4625245-megahit_007
NODE_6421_length_2512_cov_87.7	SRS4625245-megahit_007
NODE_6430_length_2508_cov_59.9	SRS4625245-megahit_007
NODE_6447_length_2503_cov_71.5	SRS4625245-megahit_007
NODE_6477_length_2494_cov_92.6	SRS4625245-megahit_007
NODE_6485_length_2491_cov_85.9	SRS4625245-megahit_007
NODE_6541_length_2474_cov_47.0	SRS4625245-megahit_007
NODE_6543_length_2473_cov_56.3	SRS4625245-megahit_007
NODE_6549_length_2470_cov_50.7	SRS4625245-megahit_007
NODE_6599_length_2457_cov_89.0	SRS4625245-megahit_007
NODE_6606_length_2455_cov_65.1	SRS4625245-megahit_007
NODE_6619_length_2452_cov_70.1	SRS4625245-megahit_007
NODE_6673_length_2438_cov_78.1	SRS4625245-megahit_007
NODE_6822_length_2401_cov_70.7	SRS4625245-megahit_007
NODE_6843_length_2395_cov_96.4	SRS4625245-megahit_007
NODE_6844_length_2395_cov_65.1	SRS4625245-megahit_007
NODE_6915_length_2375_cov_71.1	SRS4625245-megahit_007
NODE_6926_length_2370_cov_76.7	SRS4625245-megahit_007
NODE_6969_length_2358_cov_59.8	SRS4625245-megahit_007
NODE_6997_length_2352_cov_62.8	SRS4625245-megahit_007
NODE_7034_length_2342_cov_66.9	SRS4625245-megahit_007
NODE_7039_length_2341_cov_74.7	SRS4625245-megahit_007
NODE_7085_length_2328_cov_81.4	SRS4625245-megahit_007
NODE_7134_length_2318_cov_65.8	SRS4625245-megahit_007
NODE_7136_length_2318_cov_69.4	SRS4625245-megahit_007
NODE_7142_length_2316_cov_76.3	SRS4625245-megahit_007
NODE_7159_length_2311_cov_78.6	SRS4625245-megahit_007
NODE_7185_length_2307_cov_102.7	SRS4625245-megahit_007
NODE_7209_length_2302_cov_45.2	SRS4625245-megahit_007
NODE_7256_length_2292_cov_73.3	SRS4625245-megahit_007
NODE_7265_length_2289_cov_81.5	SRS4625245-megahit_007
NODE_7301_length_2280_cov_52.7	SRS4625245-megahit_007
NODE_7342_length_2272_cov_80.2	SRS4625245-megahit_007
NODE_7358_length_2269_cov_52.9	SRS4625245-megahit_007
NODE_7454_length_2248_cov_94.8	SRS4625245-megahit_007
NODE_7466_length_2245_cov_75.6	SRS4625245-megahit_007
NODE_7475_length_2244_cov_83.0	SRS4625245-megahit_007
NODE_7479_length_2243_cov_77.3	SRS4625245-megahit_007
NODE_7520_length_2235_cov_69.8	SRS4625245-megahit_007
NODE_7530_length_2232_cov_69.1	SRS4625245-megahit_007
NODE_7541_length_2229_cov_82.2	SRS4625245-megahit_007
NODE_7581_length_2218_cov_62.0	SRS4625245-megahit_007
NODE_7633_length_2207_cov_83.2	SRS4625245-megahit_007
NODE_7639_length_2205_cov_65.1	SRS4625245-megahit_007
NODE_7711_length_2189_cov_69.7	SRS4625245-megahit_007
NODE_7777_length_2178_cov_60.3	SRS4625245-megahit_007
NODE_7839_length_2166_cov_69.2	SRS4625245-megahit_007
NODE_7893_length_2153_cov_68.9	SRS4625245-megahit_007
NODE_7923_length_2148_cov_70.8	SRS4625245-megahit_007
NODE_7995_length_2135_cov_62.9	SRS4625245-megahit_007
NODE_8047_length_2126_cov_79.6	SRS4625245-megahit_007
NODE_8089_length_2116_cov_69.9	SRS4625245-megahit_007
NODE_8216_length_2095_cov_72.2	SRS4625245-megahit_007
NODE_8329_length_2073_cov_57.1	SRS4625245-megahit_007
NODE_8389_length_2065_cov_84.4	SRS4625245-megahit_007
NODE_8421_length_2059_cov_61.4	SRS4625245-megahit_007
NODE_8451_length_2055_cov_64.7	SRS4625245-megahit_007
NODE_8546_length_2037_cov_81.2	SRS4625245-megahit_007
NODE_8608_length_2026_cov_64.2	SRS4625245-megahit_007
NODE_8636_length_2021_cov_74.9	SRS4625245-megahit_007
NODE_8720_length_2007_cov_59.9	SRS4625245-megahit_007
NODE_8823_length_1992_cov_62.4	SRS4625245-megahit_007
NODE_8842_length_1990_cov_87.6	SRS4625245-megahit_007
NODE_8895_length_1982_cov_80.7	SRS4625245-megahit_007
NODE_8984_length_1968_cov_59.9	SRS4625245-megahit_007
NODE_9009_length_1963_cov_71.7	SRS4625245-megahit_007
NODE_9065_length_1954_cov_56.4	SRS4625245-megahit_007
NODE_9083_length_1952_cov_70.3	SRS4625245-megahit_007
NODE_9165_length_1936_cov_79.8	SRS4625245-megahit_007
NODE_9228_length_1928_cov_79.8	SRS4625245-megahit_007
NODE_9285_length_1920_cov_72.2	SRS4625245-megahit_007
NODE_9293_length_1920_cov_61.3	SRS4625245-megahit_007
NODE_9309_length_1918_cov_57.5	SRS4625245-megahit_007
NODE_9350_length_1912_cov_31.5	SRS4625245-megahit_007
NODE_9353_length_1912_cov_49.5	SRS4625245-megahit_007
NODE_9354_length_1912_cov_84.6	SRS4625245-megahit_007
NODE_9393_length_1906_cov_82.8	SRS4625245-megahit_007
NODE_9425_length_1902_cov_81.0	SRS4625245-megahit_007
NODE_9516_length_1884_cov_74.0	SRS4625245-megahit_007
NODE_9536_length_1882_cov_72.7	SRS4625245-megahit_007
NODE_9620_length_1868_cov_73.4	SRS4625245-megahit_007
NODE_9646_length_1865_cov_68.7	SRS4625245-megahit_007
NODE_9672_length_1862_cov_61.2	SRS4625245-megahit_007
NODE_9706_length_1858_cov_100.2	SRS4625245-megahit_007
NODE_9799_length_1845_cov_58.0	SRS4625245-megahit_007
NODE_9866_length_1836_cov_64.9	SRS4625245-megahit_007
NODE_9891_length_1833_cov_50.2	SRS4625245-megahit_007
NODE_9949_length_1825_cov_51.7	SRS4625245-megahit_007
NODE_9987_length_1820_cov_63.5	SRS4625245-megahit_007
NODE_9994_length_1820_cov_57.0	SRS4625245-megahit_007
NODE_10007_length_1817_cov_72.5	SRS4625245-megahit_007
NODE_10035_length_1814_cov_67.3	SRS4625245-megahit_007
NODE_10041_length_1813_cov_64.9	SRS4625245-megahit_007
NODE_10047_length_1812_cov_70.3	SRS4625245-megahit_007
NODE_10100_length_1807_cov_67.0	SRS4625245-megahit_007
NODE_10136_length_1802_cov_66.6	SRS4625245-megahit_007
NODE_10141_length_1801_cov_74.5	SRS4625245-megahit_007
NODE_10153_length_1800_cov_86.0	SRS4625245-megahit_007
NODE_10281_length_1784_cov_55.1	SRS4625245-megahit_007
NODE_10381_length_1773_cov_58.2	SRS4625245-megahit_007
NODE_10554_length_1751_cov_56.0	SRS4625245-megahit_007
NODE_10565_length_1750_cov_73.8	SRS4625245-megahit_007
NODE_10586_length_1748_cov_59.7	SRS4625245-megahit_007
NODE_10635_length_1743_cov_72.5	SRS4625245-megahit_007
NODE_10647_length_1742_cov_59.6	SRS4625245-megahit_007
