project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	community_type	material	archive	archive_sample_accession	archive_project	library_name	strand_type	library_treatment	instrument_model	library_layout	library_strategy	read_count	archive_data_accession	download_links	download_md5s
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	7c_B2b	Homo sapiens	2500	10.1016/j.jas.2014.07.002	oral	dental calculus	ENA	ERS15409365	PRJEB61887	HCLVMBCX2-3505-04	double	none	NextSeq 500	PAIRED	WGS	10220458.0	ERR11413684	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/084/ERR11413684/ERR11413684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/084/ERR11413684/ERR11413684_2.fastq.gz	ed32d32e0e34b48bb9d02292717fd6c7;33ac3e3e87f91c89a74a73b1b8f35eb5
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	B10B	Homo sapiens	2900	10.1016/j.cub.2018.02.051	oral	dental calculus	ENA	ERS15409366	PRJEB61887	HCLVMBCX2-3505-05	double	none	NextSeq 500	PAIRED	WGS	10794898.0	ERR11413685	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/085/ERR11413685/ERR11413685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/085/ERR11413685/ERR11413685_2.fastq.gz	e6a97076d595ffe70fc4d1eb12a410eb;781d218d07f2a8f8985f23cdcb4b3f4d
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	B30A	Homo sapiens	2900	10.1016/j.jas.2014.07.002	oral	dental calculus	ENA	ERS15409367	PRJEB61887	HCLVMBCX2-3505-06	double	none	NextSeq 500	PAIRED	WGS	48568894.0	ERR11413686	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/086/ERR11413686/ERR11413686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/086/ERR11413686/ERR11413686_2.fastq.gz	21542a1f4ea289aa7e57f4d5e545e10e;bb4c85b0b982b110d024ababeaa422d5
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	B10C	Homo sapiens	2900	10.1016/j.cub.2020.09.035	oral	dental calculus	ENA	ERS15409368	PRJEB61887	HCLVMBCX2-3505-07	double	none	NextSeq 500	PAIRED	WGS	14710214.0	ERR11413687	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/087/ERR11413687/ERR11413687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/087/ERR11413687/ERR11413687_2.fastq.gz	767cb51a8ff04bf8eb9ccbc6e18800ae;4b88a9f41472399843916194809a13f9
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	B29M	Homo sapiens	2900	10.1016/j.jas.2014.07.002	oral	dental calculus	ENA	ERS15409369	PRJEB61887	HCLVMBCX2-3505-08	double	none	NextSeq 500	PAIRED	WGS	21898850.0	ERR11413688	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/088/ERR11413688/ERR11413688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/088/ERR11413688/ERR11413688_2.fastq.gz	4de449545c05c541ce08f086ec3d6238;8a7e74934b34395d851c95fc97e1d7e5
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	B29W	Homo sapiens	2900	10.1016/j.jas.2014.07.002	oral	dental calculus	ENA	ERS15409370	PRJEB61887	HCLVMBCX2-3505-09	double	none	NextSeq 500	PAIRED	WGS	33939586.0	ERR11413689	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/089/ERR11413689/ERR11413689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/089/ERR11413689/ERR11413689_2.fastq.gz	9d643e996a0c438bc6516b0618b67bad;00b8815d9131da1e95b4e2720db99427
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	B30C	Homo sapiens	2900	10.1016/j.jas.2014.07.002	oral	dental calculus	ENA	ERS15409371	PRJEB61887	HCLVMBCX2-3505-10	double	none	NextSeq 500	PAIRED	WGS	7769634.0	ERR11413690	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/090/ERR11413690/ERR11413690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/090/ERR11413690/ERR11413690_2.fastq.gz	eebfc60109206d09eee99e49357470e2;9964a54d34ea088b4c743ac6f21a6b8a
Velsko2024	2024	10.1038/s41467-024-53920-z	Uripiv	-16.09	167.458	Vanuatu	B02	Homo sapiens	2300	10.1371/journal.pone.0104071	oral	dental calculus	ENA	ERS15409372	PRJEB61887	HCLVMBCX2-3505-11	double	none	NextSeq 500	PAIRED	WGS	7575796.0	ERR11413691	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/091/ERR11413691/ERR11413691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/091/ERR11413691/ERR11413691_2.fastq.gz	0771304d2bccb0bd1d7d02108fcff3fa;a6a11798b6523ba03f658525b9f1a5ec
Velsko2024	2024	10.1038/s41467-024-53920-z	Uripiv	-16.09	167.458	Vanuatu	B8	Homo sapiens	2600	10.1371/journal.pone.0104071	oral	dental calculus	ENA	ERS15409373	PRJEB61887	HCLVMBCX2-3505-12	double	none	NextSeq 500	PAIRED	WGS	15834654.0	ERR11413692	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/092/ERR11413692/ERR11413692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/092/ERR11413692/ERR11413692_2.fastq.gz	994f5714b11ceab23f674aab924d2071;dbfd7cc08c09cac33c45c13d6092dc27
Velsko2024	2024	10.1038/s41467-024-53920-z	SAC site	-4.115	152.068	Papua New Guinea	B8	Homo sapiens	2500	10.7152/jipa.v40i0.14928	oral	dental calculus	ENA	ERS15409373	PRJEB61887	HCLVMBCX2-3505-12	double	none	NextSeq 500	PAIRED	WGS	15834654.0	ERR11413692	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/092/ERR11413692/ERR11413692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/092/ERR11413692/ERR11413692_2.fastq.gz	994f5714b11ceab23f674aab924d2071;dbfd7cc08c09cac33c45c13d6092dc27
Velsko2024	2024	10.1038/s41467-024-53920-z	Vao	-15.898	167.309	Vanuatu	B05	Homo sapiens	2600	10.70460/jpa.v2i2.62	oral	dental calculus	ENA	ERS15409374	PRJEB61887	HCLVMBCX2-3505-14	double	none	NextSeq 500	PAIRED	WGS	72116468.0	ERR11413693	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/093/ERR11413693/ERR11413693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/093/ERR11413693/ERR11413693_2.fastq.gz	557ae12a528be078a3164d591d8aba37;b619f09be14a994b3d72ac653be46bb5
Velsko2024	2024	10.1038/s41467-024-53920-z	Vao	-15.898	167.309	Vanuatu	B05	Homo sapiens	2600	10.70460/jpa.v2i2.62	oral	dental calculus	ENA	ERS15409374	PRJEB61887	HCLVMBCX2-3505-14	double	none	NextSeq 500	PAIRED	WGS	72116468.0	ERR11413693	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/093/ERR11413693/ERR11413693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/093/ERR11413693/ERR11413693_2.fastq.gz	557ae12a528be078a3164d591d8aba37;b619f09be14a994b3d72ac653be46bb5
Velsko2024	2024	10.1038/s41467-024-53920-z	Vao	-15.898	167.309	Vanuatu	B05	Homo sapiens	2600	10.70460/jpa.v2i2.62	oral	dental calculus	ENA	ERS15409375	PRJEB61887	HCLVMBCX2-3505-15	double	none	NextSeq 500	PAIRED	WGS	21186786.0	ERR11413694	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/094/ERR11413694/ERR11413694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/094/ERR11413694/ERR11413694_2.fastq.gz	2950a45c34a230381f46ae1210080db6;0b9c07f4e0fe2a1aae59f0ffe177b074
Velsko2024	2024	10.1038/s41467-024-53920-z	Vao	-15.898	167.309	Vanuatu	B05	Homo sapiens	2600	10.70460/jpa.v2i2.62	oral	dental calculus	ENA	ERS15409375	PRJEB61887	HCLVMBCX2-3505-15	double	none	NextSeq 500	PAIRED	WGS	21186786.0	ERR11413694	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/094/ERR11413694/ERR11413694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/094/ERR11413694/ERR11413694_2.fastq.gz	2950a45c34a230381f46ae1210080db6;0b9c07f4e0fe2a1aae59f0ffe177b074
Velsko2024	2024	10.1038/s41467-024-53920-z	Vao	-15.898	167.309	Vanuatu	B06	Homo sapiens	2500	10.70460/jpa.v2i2.62	oral	dental calculus	ENA	ERS15409376	PRJEB61887	HCLVMBCX2-3505-16	double	none	NextSeq 500	PAIRED	WGS	32652202.0	ERR11413695	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/095/ERR11413695/ERR11413695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/095/ERR11413695/ERR11413695_2.fastq.gz	337a343483fb9664a88055f5211ff5f0;98487332e6760b4894398857a8b4b4f6
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	B14	Homo sapiens	2900	10.1016/j.jas.2014.07.002	oral	dental calculus	ENA	ERS15409377	PRJEB61887	HCLVMBCX2-3505-17	double	none	NextSeq 500	PAIRED	WGS	21680348.0	ERR11413696	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/096/ERR11413696/ERR11413696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/096/ERR11413696/ERR11413696_2.fastq.gz	28ccc4273a4bcd1f6bc8a4f76b111cd2;979d74bf847a5ca5dc66e192198b5537
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	B19	Homo sapiens	2900	10.1016/j.jas.2014.07.002	oral	dental calculus	ENA	ERS15409378	PRJEB61887	HCLVMBCX2-3505-18	double	none	NextSeq 500	PAIRED	WGS	14293334.0	ERR11413697	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/097/ERR11413697/ERR11413697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/097/ERR11413697/ERR11413697_2.fastq.gz	90bbe9f44364af7a646fb7b16e6ebe04;d99f23090199d7db13550c185c2d37e7
Velsko2024	2024	10.1038/s41467-024-53920-z	Uripiv	-16.09	167.458	Vanuatu	B19	Homo sapiens	2600	10.1371/journal.pone.0104071	oral	dental calculus	ENA	ERS15409378	PRJEB61887	HCLVMBCX2-3505-18	double	none	NextSeq 500	PAIRED	WGS	14293334.0	ERR11413697	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/097/ERR11413697/ERR11413697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/097/ERR11413697/ERR11413697_2.fastq.gz	90bbe9f44364af7a646fb7b16e6ebe04;d99f23090199d7db13550c185c2d37e7
Velsko2024	2024	10.1038/s41467-024-53920-z	Uripiv	-16.09	167.458	Vanuatu	B23	Homo sapiens	2300	10.1371/journal.pone.0104071	oral	dental calculus	ENA	ERS15409379	PRJEB61887	HCLVMBCX2-3505-20	double	none	NextSeq 500	PAIRED	WGS	10561918.0	ERR11413698	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/098/ERR11413698/ERR11413698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/098/ERR11413698/ERR11413698_2.fastq.gz	5824b7b473531440e0a40d661f21ce00;50cb1f566d42e5a21c94dd6b0c8c7540
Velsko2024	2024	10.1038/s41467-024-53920-z	Uripiv	-16.09	167.458	Vanuatu	B18	Homo sapiens	2300	10.1371/journal.pone.0104071	oral	dental calculus	ENA	ERS15409380	PRJEB61887	HCLVMBCX2-3505-21	double	none	NextSeq 500	PAIRED	WGS	11920224.0	ERR11413699	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/099/ERR11413699/ERR11413699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/099/ERR11413699/ERR11413699_2.fastq.gz	c957042f814ea8405229abc49c883630;f3112c8bb419fd6e778dbac52c2b9436
Velsko2024	2024	10.1038/s41467-024-53920-z	SAC site	-4.115	152.068	Papua New Guinea	B3	Homo sapiens	2500	10.1016/j.jas.2010.07.029	oral	dental calculus	ENA	ERS15409381	PRJEB61887	HCLVMBCX2-3505-22	double	none	NextSeq 500	PAIRED	WGS	9475306.0	ERR11413700	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/000/ERR11413700/ERR11413700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/000/ERR11413700/ERR11413700_2.fastq.gz	f0c705515caa6b3d49bf1dec81a1f22d;ce780931fc51f870a9ed2d7db1defd0d
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	B53	Homo sapiens	2900	10.1016/j.jas.2014.07.002	oral	dental calculus	ENA	ERS15409382	PRJEB61887	HCLVMBCX2-3505-23	double	none	NextSeq 500	PAIRED	WGS	8624980.0	ERR11413701	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/001/ERR11413701/ERR11413701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/001/ERR11413701/ERR11413701_2.fastq.gz	763081bcf7609d6b7e94f4554eff572f;80af64cfb3c196717f71056183ffd9cc
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	7c_B4	Homo sapiens	2700	10.1016/j.jas.2014.07.002	oral	dental calculus	ENA	ERS15409383	PRJEB61887	HCLVMBCX2-3505-24	double	none	NextSeq 500	PAIRED	WGS	10660002.0	ERR11413702	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/002/ERR11413702/ERR11413702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/002/ERR11413702/ERR11413702_2.fastq.gz	16b34c4d2f33d24d8220e76c0b84690c;8b2bcfb7c41b7be3c950f1683cca2683
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	B76	Homo sapiens	2900	10.1038/s41467-024-53920-z	oral	dental calculus	ENA	ERS15409384	PRJEB61887	HCLVMBCX2-3505-25	double	none	NextSeq 500	PAIRED	WGS	8738872.0	ERR11413703	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/003/ERR11413703/ERR11413703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/003/ERR11413703/ERR11413703_2.fastq.gz	169ce822e04c50e05d6d1189d991539a;24338bb7cec07cbf6d17e91f06a084d4
Velsko2024	2024	10.1038/s41467-024-53920-z	Vao	-15.898	167.309	Vanuatu	B02b	Homo sapiens	2200	10.70460/jpa.v2i2.62	oral	dental calculus	ENA	ERS15409385	PRJEB61887	HCLVMBCX2-3505-26	double	none	NextSeq 500	PAIRED	WGS	14113738.0	ERR11413704	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/004/ERR11413704/ERR11413704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/004/ERR11413704/ERR11413704_2.fastq.gz	77f3bf983dea2f19b883fb4beb92a9f2;6fbac3aab9995ae0a98d5a34d61be880
Velsko2024	2024	10.1038/s41467-024-53920-z	Vao	-15.898	167.309	Vanuatu	B04	Homo sapiens	2200	10.70460/jpa.v2i2.62	oral	dental calculus	ENA	ERS15409386	PRJEB61887	HCLVMBCX2-3505-27	double	none	NextSeq 500	PAIRED	WGS	6624620.0	ERR11413705	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/005/ERR11413705/ERR11413705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/005/ERR11413705/ERR11413705_2.fastq.gz	93cbbdb3741cb3aa8999560a271500b9;28f64f63a483230545d3faa6fd33f743
Velsko2024	2024	10.1038/s41467-024-53920-z	Uripiv	-16.09	167.458	Vanuatu	B8	Homo sapiens	2600	10.1371/journal.pone.0104071	oral	dental calculus	ENA	ERS15409387	PRJEB61887	HCLVMBCX2-3505-28	double	none	NextSeq 500	PAIRED	WGS	13950850.0	ERR11413706	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/006/ERR11413706/ERR11413706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/006/ERR11413706/ERR11413706_2.fastq.gz	9587143ec7c8538ec746dcc29a8feb7e;d23c54838f8dbf7489b09fc4ad1bf628
Velsko2024	2024	10.1038/s41467-024-53920-z	SAC site	-4.115	152.068	Papua New Guinea	B8	Homo sapiens	2500	10.7152/jipa.v40i0.14928	oral	dental calculus	ENA	ERS15409387	PRJEB61887	HCLVMBCX2-3505-28	double	none	NextSeq 500	PAIRED	WGS	13950850.0	ERR11413706	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/006/ERR11413706/ERR11413706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/006/ERR11413706/ERR11413706_2.fastq.gz	9587143ec7c8538ec746dcc29a8feb7e;d23c54838f8dbf7489b09fc4ad1bf628
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	B59	Homo sapiens	2900	10.1016/j.jas.2014.07.002	oral	dental calculus	ENA	ERS15409388	PRJEB61887	HCLVMBCX2-3505-29	double	none	NextSeq 500	PAIRED	WGS	8356804.0	ERR11413707	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/007/ERR11413707/ERR11413707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/007/ERR11413707/ERR11413707_2.fastq.gz	7652f33a72f4ec2d3998333939df2ca9;96445f0427a0f9bfc7612a2d3fe66223
Velsko2024	2024	10.1038/s41467-024-53920-z	Teouma	-17.796	168.366	Vanuatu	B60	Homo sapiens	2900	10.1016/j.jas.2014.07.002	oral	dental calculus	ENA	ERS15409389	PRJEB61887	HCLVMBCX2-3505-31	double	none	NextSeq 500	PAIRED	WGS	7351900.0	ERR11413708	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/008/ERR11413708/ERR11413708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/008/ERR11413708/ERR11413708_2.fastq.gz	b2385e0622294ae68705e81f36a14b51;4e626b1368f6ada037b6f40527351410
Velsko2024	2024	10.1038/s41467-024-53920-z	Uripiv	-16.09	167.458	Vanuatu	B33	Homo sapiens	2300	10.1371/journal.pone.0104071	oral	dental calculus	ENA	ERS15409390	PRJEB61887	HCLVMBCX2-3505-33	double	none	NextSeq 500	PAIRED	WGS	4006868.0	ERR11413709	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/009/ERR11413709/ERR11413709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/009/ERR11413709/ERR11413709_2.fastq.gz	eb4721a082644ada5089f1d8d9c93874;cad0c45461c169f0d10e04a170e7d36d
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B1_1	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409391	PRJEB61887	NMU115.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	19571768.0	ERR11413710	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/010/ERR11413710/ERR11413710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/010/ERR11413710/ERR11413710_2.fastq.gz	c485733b224903cedf75df3b9f57352e;43baf6f3d90b8e82b75982d13cd4a373
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B2	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409392	PRJEB61887	NMU116.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	10521438.0	ERR11413711	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/011/ERR11413711/ERR11413711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/011/ERR11413711/ERR11413711_2.fastq.gz	36f0130413353ff0b4e51feeb0928749;b4f8a7687a6e36cd264aa2c026d9524f
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B11_1	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409393	PRJEB61887	NMU117.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	21163138.0	ERR11413712	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/012/ERR11413712/ERR11413712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/012/ERR11413712/ERR11413712_2.fastq.gz	947db4aadf7b1094b451bf49ecfbe772;44cc55db9ff64e4ab848d62d42c910e8
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B20	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409394	PRJEB61887	NMU118.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	20699024.0	ERR11413713	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/013/ERR11413713/ERR11413713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/013/ERR11413713/ERR11413713_2.fastq.gz	c520ce58046b9c66cd3019597a3b6ebc;d6bc668c3b51adc4344fd9f7bddbb8ac
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B21	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409395	PRJEB61887	NMU119.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	21254472.0	ERR11413714	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/014/ERR11413714/ERR11413714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/014/ERR11413714/ERR11413714_2.fastq.gz	33f38c369d2e41af10b805165951ba8b;5faea828faeb8d8f60d45a347cede351
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B34	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409396	PRJEB61887	NMU120.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	26332778.0	ERR11413715	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/015/ERR11413715/ERR11413715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/015/ERR11413715/ERR11413715_2.fastq.gz	f5ec64452e194a683614d6a1d3284ba1;9c89639ba51a3631d43b646f3ad37f13
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B54	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409397	PRJEB61887	NMU121.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	20652690.0	ERR11413716	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/016/ERR11413716/ERR11413716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/016/ERR11413716/ERR11413716_2.fastq.gz	dc0cbee77f4120fa8985448f4c7e0af7;24427d8ae60a59eb9874bd864be00e11
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B68	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409398	PRJEB61887	NMU122.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	22786634.0	ERR11413717	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/017/ERR11413717/ERR11413717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/017/ERR11413717/ERR11413717_2.fastq.gz	453ec91d7b3a7ac6b937171c0e45b677;827f7d161c31b6e0511993c1d41279c5
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B70	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409399	PRJEB61887	NMU123.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	12447356.0	ERR11413718	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/018/ERR11413718/ERR11413718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/018/ERR11413718/ERR11413718_2.fastq.gz	50e1f74f34fce1930c5f69edd19877bd;a75e3ecd1316264ccd2ed4c61144b7b6
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B84	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409400	PRJEB61887	NMU124.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	21690158.0	ERR11413719	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/019/ERR11413719/ERR11413719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/019/ERR11413719/ERR11413719_2.fastq.gz	b3d824a1ebf75f774e37567a1bd76a42;9d3933ed66b6b857f0ea46f5cb87b342
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B88	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409401	PRJEB61887	NMU125.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	20297074.0	ERR11413720	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/020/ERR11413720/ERR11413720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/020/ERR11413720/ERR11413720_2.fastq.gz	d6bdfe3ae178740ceff0f2271f9a330e;2c4caa244ac80a55225b3f3e23145b9a
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B91	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409402	PRJEB61887	NMU126.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	20527052.0	ERR11413721	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/021/ERR11413721/ERR11413721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/021/ERR11413721/ERR11413721_2.fastq.gz	3d6584a7be2e98b33dc96836227754f8;e10b64a42b26446154701a7c1da13919
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B104	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409403	PRJEB61887	NMU127.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	19278320.0	ERR11413722	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/022/ERR11413722/ERR11413722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/022/ERR11413722/ERR11413722_2.fastq.gz	ba3f5704cee775fae9c6811e96762898;03f3485e11a7a0b3636846f431746f20
Velsko2024	2024	10.1038/s41467-024-53920-z	Namu	-9.878	167.177	Solomon Islands	B108	Homo sapiens	200	10.1002/ajpa.24179	oral	dental calculus	ENA	ERS15409404	PRJEB61887	NMU128.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	21810906.0	ERR11413723	ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/023/ERR11413723/ERR11413723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR114/023/ERR11413723/ERR11413723_2.fastq.gz	daeb9be11824fbe131e618d71dd83bd5;aec23a5ae7f7684c41ef35b3daddb424
